am_sid,rgn_id,rgn_name,rgn_range_km2,iucn_sid,map_iucn_sid,spatial_source,cat_score,sciname
Fis-30341,1e3,Gaviota,57686971.8032,16509242,NA,am,0,Nealotus tripes
Fis-30350,1e3,Gaviota,40048505.5336,185133,NA,am,0,Neoclinus blanchardi
Fis-30351,1e3,Gaviota,33442988.7192,185171,NA,am,0,Neoclinus stephensae
Fis-30352,1e3,Gaviota,33442988.7192,155174,NA,am,0,Neoclinus uninotatus
Fis-30353,112,Cuba,NA,190342,NA,am,0,Neoconger mucronatus
Fis-30354,112,Cuba,NA,154693,NA,am,0,Neomerinthe hemingwayi
Fis-30357,112,Cuba,NA,190431,NA,am,0,Nettastoma melanurum
Fis-30362,112,Cuba,NA,195852,NA,am,0,Notacanthus chemnitzii
Fis-30362,162,New Zealand,NA,195852,NA,am,0,Notacanthus chemnitzii
Fis-30362,210,Japan,NA,195852,NA,am,0,Notacanthus chemnitzii
Fis-30362,1e3,Gaviota,72701894.3168,195852,NA,am,0,Notacanthus chemnitzii
Fis-30430,112,Cuba,NA,20664652,NA,am,0,Ogcocephalus parvus
Fis-30431,112,Cuba,NA,190200,NA,am,0,Ogcocephalus corniger
Fis-30432,112,Cuba,NA,190344,NA,am,0,Ogilbia cayorum
Fis-30439,1e3,Gaviota,40048505.5336,183235,NA,am,0,Opisthonema medirastre
Fis-30442,112,Cuba,NA,190253,NA,am,0,Opistognathus macrognathus
Fis-30443,112,Cuba,NA,47145580,NA,am,0,Opistognathus melachasme
Fis-30453,112,Cuba,NA,16505933,NA,am,0,Otophidium dormitator
Fis-30454,112,Cuba,NA,186042,NA,am,0,Palatogobius paradoxus
Fis-30456,112,Cuba,NA,47144580,NA,am,0,Paraclinus infrons
Fis-30462,210,Japan,NA,61207,NA,am,0,Pellona ditchela
Fis-30466,112,Cuba,NA,16759571,NA,am,0,Peprilus burti
Fis-30510,112,Cuba,NA,16778824,NA,am,0,Pontinus castor
Fis-30511,112,Cuba,NA,190086,NA,am,0,Pontinus longispinis
Fis-30512,112,Cuba,NA,16779138,NA,am,0,Pontinus rathbuni
Fis-30513,1e3,Gaviota,46576734.9352,183301,NA,am,0,Porichthys myriaster
Fis-30514,1e3,Gaviota,52962631.2864,183724,NA,am,0,Porichthys notatus
Fis-30515,112,Cuba,NA,16441862,NA,am,0,Porichthys plectrodon
Fis-30518,112,Cuba,NA,198558,NA,am,0,Priacanthus arenatus
Fis-30523,112,Cuba,NA,16545253,NA,am,0,Psenes cyanophrys
Fis-30523,162,New Zealand,NA,16545253,NA,am,0,Psenes cyanophrys
Fis-30523,210,Japan,NA,16545253,NA,am,0,Psenes cyanophrys
Fis-30523,1e3,Gaviota,59723284.0576,16545253,NA,am,0,Psenes cyanophrys
Fis-30525,112,Cuba,NA,16545256,NA,am,0,Psenes pellucidus
Fis-30525,210,Japan,NA,16545256,NA,am,0,Psenes pellucidus
Fis-30525,1e3,Gaviota,72701894.3168,16545256,NA,am,0,Psenes pellucidus
Fis-30555,112,Cuba,NA,190330,NA,am,0,Pterycombus brama
Fis-30575,112,Cuba,NA,190378,NA,am,0,Regalecus glesne
Fis-30575,162,New Zealand,NA,190378,NA,am,0,Regalecus glesne
Fis-30575,210,Japan,NA,190378,NA,am,0,Regalecus glesne
Fis-30575,1e3,Gaviota,72766378.8232,190378,NA,am,0,Regalecus glesne
Fis-30588,112,Cuba,NA,190432,NA,am,0,Ruvettus pretiosus
Fis-30588,162,New Zealand,NA,190432,NA,am,0,Ruvettus pretiosus
Fis-30588,210,Japan,NA,190432,NA,am,0,Ruvettus pretiosus
Fis-30588,1e3,Gaviota,59490860.688,190432,NA,am,0,Ruvettus pretiosus
Fis-30592,112,Cuba,NA,198581,NA,am,0,Sardinella aurita
Fis-30603,112,Cuba,NA,13486028,NA,am,0,Saurida brasiliensis
Fis-30605,112,Cuba,NA,16441651,NA,am,0,Saurida normani
Fis-30612,162,New Zealand,NA,20434679,NA,am,0,Scomberoides commersonnianus
Fis-30612,210,Japan,NA,20434679,NA,am,0,Scomberoides commersonnianus
Fis-30614,112,Cuba,NA,16779209,NA,am,0,Scorpaena albifimbria
Fis-30616,112,Cuba,NA,16779231,NA,am,0,Scorpaena brachyptera
Fis-30617,112,Cuba,NA,16779236,NA,am,0,Scorpaena brasiliensis
Fis-30618,112,Cuba,NA,190336,NA,am,0,Scorpaena calcarata
Fis-30619,112,Cuba,NA,16779248,NA,am,0,Scorpaena dispar
Fis-30620,112,Cuba,NA,16779254,NA,am,0,Scorpaena elachys
Fis-30621,112,Cuba,NA,16779258,NA,am,0,Scorpaena grandicornis
Fis-30622,112,Cuba,NA,16779264,NA,am,0,Scorpaena inermis
Fis-30623,112,Cuba,NA,190398,NA,am,0,Scorpaena isthmensis
Fis-30628,112,Cuba,NA,16779383,NA,am,0,Scorpaenodes caribbaeus
Fis-30643,1e3,Gaviota,52962631.2864,20085,NA,am,0.8,Sebastes paucispinus
Fis-30649,1e3,Gaviota,19486290.023199998,183213,NA,am,0,Selene peruviana
Fis-30652,162,New Zealand,NA,20435675,NA,am,0,Seriola hippos
Fis-30655,1e3,Gaviota,33442988.7192,183750,NA,am,0,Seriphus politus
Fis-30668,1e3,Gaviota,33442988.7192,178105,NA,am,0,Sphyraena argentea
Fis-30669,112,Cuba,NA,20666166,NA,am,0,Sphyraena borealis
Fis-30676,210,Japan,NA,20795,NA,am,0.8,Stereolepis gigas
Fis-30676,1e3,Gaviota,39984021.0272,20795,NA,am,0.8,Stereolepis gigas
Fis-30681,112,Cuba,NA,155148,NA,am,0,Stygnobrotula latebricola
Fis-30682,112,Cuba,NA,21112669,NA,am,0,Stylephorus chordatus
Fis-30682,1e3,Gaviota,52204163.3128,21112669,NA,am,0,Stylephorus chordatus
Fis-30690,1e3,Gaviota,33442988.7192,65374622,NA,am,0,Syngnathus californiensis
Fis-30693,1e3,Gaviota,33442988.7192,65374916,NA,am,0,Syngnathus leptorhynchus
Fis-30695,112,Cuba,NA,46109095,NA,am,0,Syngnathus pelagicus
Fis-30695,210,Japan,NA,46109095,NA,am,0,Syngnathus pelagicus
Fis-30698,112,Cuba,NA,47153791,NA,am,0,Syngnathus springeri
Fis-30706,112,Cuba,NA,190445,NA,am,0,Synodus poeyi
Fis-30711,162,New Zealand,NA,198716,NA,am,0,Tetragonurus cuvieri
Fis-30711,210,Japan,NA,198716,NA,am,0,Tetragonurus cuvieri
Fis-30711,1e3,Gaviota,72766378.8232,198716,NA,am,0,Tetragonurus cuvieri
Fis-30732,1e3,Gaviota,19486290.023199998,183684,NA,am,0,Trachinotus paitensis
Fis-30742,112,Cuba,NA,190090,NA,am,0,Trichiurus lepturus
Fis-30742,162,New Zealand,NA,190090,NA,am,0,Trichiurus lepturus
Fis-30742,210,Japan,NA,190090,NA,am,0,Trichiurus lepturus
Fis-30750,1e3,Gaviota,40048505.5336,183744,NA,am,0,Umbrina roncador
Fis-30752,112,Cuba,NA,190400,NA,am,0,Uroconger syringinus
Fis-30756,112,Cuba,NA,16781189,NA,am,0,Xenolepidichthys dalgleishi
Fis-30756,210,Japan,NA,16781189,NA,am,0,Xenolepidichthys dalgleishi
Fis-30756,1e3,Gaviota,46512250.4288,16781189,NA,am,0,Xenolepidichthys dalgleishi
Fis-30760,112,Cuba,NA,190333,NA,am,0,Aluterus heudelotii
Fis-30772,1e3,Gaviota,40048505.5336,183532,NA,am,0,Balistes polylepis
Fis-30775,112,Cuba,NA,16425533,NA,am,0,Bothus robinsi
Fis-30779,112,Cuba,NA,193815,NA,am,0,Chilomycterus antillarum
Fis-30781,112,Cuba,NA,16437988,NA,am,0,Citharichthys arctifrons
Fis-30783,1e3,Gaviota,53027115.7928,184042,NA,am,0,Citharichthys fragilis
Fis-30784,112,Cuba,NA,154631,NA,am,0,Citharichthys gymnorhinus
Fis-30785,112,Cuba,NA,16438701,NA,am,0,Citharichthys macrops
Fis-30786,112,Cuba,NA,16439236,NA,am,0,Citharichthys spilopterus
Fis-30808,112,Cuba,NA,16765190,NA,am,0,Engyophrys senta
Fis-30809,1e3,Gaviota,53027115.7928,155088,NA,am,0,Enophrys taurina
Fis-30810,112,Cuba,NA,16777804,NA,am,0,Etropus crossotus
Fis-30813,112,Cuba,NA,16777813,NA,am,0,Gastropsetta frontalis
Fis-30818,1e3,Gaviota,46512250.4288,155058,NA,am,0,Hippoglossina stomata
Fis-30824,1e3,Gaviota,59555345.1944,155216,NA,am,0,Icelinus filamentosus
Fis-30832,210,Japan,NA,202670,NA,am,0,Leptocottus armatus
Fis-30832,1e3,Gaviota,46576734.9352,202670,NA,am,0,Leptocottus armatus
Fis-30844,112,Cuba,NA,16781154,NA,am,0,Monacanthus tuckeri
Fis-30846,112,Cuba,NA,16765806,NA,am,0,Monolene sessilicauda
Fis-30855,112,Cuba,NA,190081,NA,am,0,Paralichthys squamilentus
Fis-30860,112,Cuba,NA,16778632,NA,am,0,Peristedion gracile
Fis-30861,112,Cuba,NA,16509008,NA,am,0,Peristedion miniatum
Fis-30867,1e3,Gaviota,40048505.5336,183346,NA,am,0,Pleuronichthys ritteri
Fis-30868,1e3,Gaviota,46576734.9352,183696,NA,am,0,Pleuronichthys verticalis
Fis-30869,112,Cuba,NA,16779436,NA,am,0,Prionotus alatus
Fis-30870,112,Cuba,NA,190436,NA,am,0,Prionotus martis
Fis-30871,112,Cuba,NA,16781047,NA,am,0,Prionotus ophryas
Fis-30873,112,Cuba,NA,16781072,NA,am,0,Prionotus roseus
Fis-30874,112,Cuba,NA,190283,NA,am,0,Prionotus rubio
Fis-30875,112,Cuba,NA,196695,NA,am,0,Prionotus longispinosus
Fis-30878,1e3,Gaviota,46576734.9352,183642,NA,am,0,Prionotus stephanophrys
Fis-30888,210,Japan,NA,29609,NA,am,0.6,Sebastolobus alascanus
Fis-30888,1e3,Gaviota,66096377.502399996,29609,NA,am,0.6,Sebastolobus alascanus
Fis-30894,112,Cuba,NA,190219,NA,am,0,Syacium gunteri
Fis-30896,112,Cuba,NA,16766235,NA,am,0,Symphurus arawak
Fis-30898,112,Cuba,NA,16777283,NA,am,0,Symphurus minor
Fis-30899,112,Cuba,NA,16777344,NA,am,0,Symphurus parvus
Fis-30900,112,Cuba,NA,16777347,NA,am,0,Symphurus pelicanus
Fis-30908,1e3,Gaviota,40048505.5336,183928,NA,am,0,Xystreurys liolepis
Fis-30919,112,Cuba,NA,60483273,NA,am,0,Rondeletia loricata
Fis-30919,162,New Zealand,NA,60483273,NA,am,0,Rondeletia loricata
Fis-30919,210,Japan,NA,60483273,NA,am,0,Rondeletia loricata
Fis-30919,1e3,Gaviota,72701894.3168,60483273,NA,am,0,Rondeletia loricata
Fis-30920,112,Cuba,NA,21110276,NA,am,0,Barbourisia rufa
Fis-30920,162,New Zealand,NA,21110276,NA,am,0,Barbourisia rufa
Fis-30920,210,Japan,NA,21110276,NA,am,0,Barbourisia rufa
Fis-30920,1e3,Gaviota,66096377.502399996,21110276,NA,am,0,Barbourisia rufa
Fis-30940,162,New Zealand,NA,69180312,NA,am,0,Ptereleotris grammica
Fis-30940,210,Japan,NA,69180312,NA,am,0,Ptereleotris grammica
Fis-30942,162,New Zealand,NA,69181503,NA,am,0,Ptereleotris monoptera
Fis-30942,210,Japan,NA,69181503,NA,am,0,Ptereleotris monoptera
Fis-30979,112,Cuba,NA,21132418,NA,am,0,Scombrolabrax heterolepis
Fis-30979,210,Japan,NA,21132418,NA,am,0,Scombrolabrax heterolepis
Fis-30980,210,Japan,NA,50903138,NA,am,0,Upeneus sulphureus
Fis-30982,210,Japan,NA,166897,NA,am,0,Gerres filamentosus
Fis-30985,112,Cuba,NA,15600450,NA,am,0,Myctophum asperum
Fis-30985,162,New Zealand,NA,15600450,NA,am,0,Myctophum asperum
Fis-30985,210,Japan,NA,15600450,NA,am,0,Myctophum asperum
Fis-30985,1e3,Gaviota,72701894.3168,15600450,NA,am,0,Myctophum asperum
Fis-30987,162,New Zealand,NA,15600453,NA,am,0,Myctophum nitidulum
Fis-30987,210,Japan,NA,15600453,NA,am,0,Myctophum nitidulum
Fis-30987,1e3,Gaviota,26344779.8448,15600453,NA,am,0,Myctophum nitidulum
Fis-31001,112,Cuba,NA,155160,NA,am,0,Hygophum proximum
Fis-31001,162,New Zealand,NA,155160,NA,am,0,Hygophum proximum
Fis-31001,210,Japan,NA,155160,NA,am,0,Hygophum proximum
Fis-31001,1e3,Gaviota,72766378.8232,155160,NA,am,0,Hygophum proximum
Fis-31004,112,Cuba,NA,18227119,NA,am,0,Eurypharynx pelecanoides
Fis-31004,162,New Zealand,NA,18227119,NA,am,0,Eurypharynx pelecanoides
Fis-31004,210,Japan,NA,18227119,NA,am,0,Eurypharynx pelecanoides
Fis-31004,1e3,Gaviota,61146930.32,18227119,NA,am,0,Eurypharynx pelecanoides
Fis-31020,112,Cuba,NA,18127741,NA,am,0,Ceratias holboelli
Fis-31020,162,New Zealand,NA,18127741,NA,am,0,Ceratias holboelli
Fis-31020,210,Japan,NA,18127741,NA,am,0,Ceratias holboelli
Fis-31020,1e3,Gaviota,72701894.3168,18127741,NA,am,0,Ceratias holboelli
Fis-31021,162,New Zealand,NA,60481914,NA,am,0,Neoceratias spinifer
Fis-31021,210,Japan,NA,60481914,NA,am,0,Neoceratias spinifer
Fis-31023,112,Cuba,NA,60469670,NA,am,0,Centrophryne spinulosa
Fis-31023,162,New Zealand,NA,60469670,NA,am,0,Centrophryne spinulosa
Fis-31023,210,Japan,NA,60469670,NA,am,0,Centrophryne spinulosa
Fis-31023,1e3,Gaviota,52204163.3128,60469670,NA,am,0,Centrophryne spinulosa
Fis-31031,210,Japan,NA,155243,NA,am,0,Branchiostegus japonicus
Fis-31034,210,Japan,NA,16475,NA,am,0.4,Pegasus laternarius
Fis-31039,210,Japan,NA,69738727,NA,am,0,Siganus punctatissimus
Fis-31051,210,Japan,NA,46087917,NA,am,0,Priacanthus tayenus
Fis-31054,112,Cuba,NA,193817,NA,am,0,Diodon holocanthus
Fis-31054,162,New Zealand,NA,193817,NA,am,0,Diodon holocanthus
Fis-31054,210,Japan,NA,193817,NA,am,0,Diodon holocanthus
Fis-31054,1e3,Gaviota,46576734.9352,193817,NA,am,0,Diodon holocanthus
Fis-31074,162,New Zealand,NA,15601881,NA,am,0,Scopelopsis multipunctatus
Fis-31105,112,Cuba,NA,60469232,NA,am,0,Aristostomias lunifer
Fis-31105,162,New Zealand,NA,60469232,NA,am,0,Aristostomias lunifer
Fis-31105,210,Japan,NA,60469232,NA,am,0,Aristostomias lunifer
Fis-31143,210,Japan,NA,69799861,NA,am,0,Pterois radiata
Fis-31149,210,Japan,NA,69918624,NA,am,0,Scorpaenopsis diabolus
Fis-31163,112,Cuba,NA,20663855,NA,am,0,Dibranchus atlanticus
Fis-31164,112,Cuba,NA,18124015,NA,am,0,Diretmus argenteus
Fis-31164,162,New Zealand,NA,18124015,NA,am,0,Diretmus argenteus
Fis-31164,210,Japan,NA,18124015,NA,am,0,Diretmus argenteus
Fis-31166,112,Cuba,NA,198579,NA,am,0,Hoplostethus mediterraneus
Fis-31166,162,New Zealand,NA,198579,NA,am,0,Hoplostethus mediterraneus
Fis-31166,210,Japan,NA,198579,NA,am,0,Hoplostethus mediterraneus
Fis-31166,1e3,Gaviota,66096377.502399996,198579,NA,am,0,Hoplostethus mediterraneus
Fis-31177,112,Cuba,NA,155265,NA,am,0,Malacocephalus occidentalis
Fis-31199,112,Cuba,NA,15622835,NA,am,0,Setarches guentheri
Fis-31199,162,New Zealand,NA,15622835,NA,am,0,Setarches guentheri
Fis-31199,210,Japan,NA,15622835,NA,am,0,Setarches guentheri
Fis-31199,1e3,Gaviota,59490860.688,15622835,NA,am,0,Setarches guentheri
Fis-31210,112,Cuba,NA,190361,NA,am,0,Astronesthes niger
Fis-31211,112,Cuba,NA,15522069,NA,am,0,Bathygadus melanobranchus
Fis-31213,112,Cuba,NA,190064,NA,am,0,Chaunax pictus
Fis-31214,112,Cuba,NA,16439367,NA,am,0,Cubiceps pauciradiatus
Fis-31214,162,New Zealand,NA,16439367,NA,am,0,Cubiceps pauciradiatus
Fis-31214,210,Japan,NA,16439367,NA,am,0,Cubiceps pauciradiatus
Fis-31214,1e3,Gaviota,72701894.3168,16439367,NA,am,0,Cubiceps pauciradiatus
Fis-31234,112,Cuba,NA,190302,NA,am,0,Photostomias guernei
Fis-31234,162,New Zealand,NA,190302,NA,am,0,Photostomias guernei
Fis-31234,210,Japan,NA,190302,NA,am,0,Photostomias guernei
Fis-31235,112,Cuba,NA,190147,NA,am,0,Searsia koefoedi
Fis-31235,210,Japan,NA,190147,NA,am,0,Searsia koefoedi
Fis-31235,1e3,Gaviota,72701894.3168,190147,NA,am,0,Searsia koefoedi
Fis-31237,112,Cuba,NA,15622831,NA,am,0,Ectreposebastes imus
Fis-31237,162,New Zealand,NA,15622831,NA,am,0,Ectreposebastes imus
Fis-31237,210,Japan,NA,15622831,NA,am,0,Ectreposebastes imus
Fis-31237,1e3,Gaviota,72701894.3168,15622831,NA,am,0,Ectreposebastes imus
Fis-31240,112,Cuba,NA,18252612,NA,am,0,Cyclothone acclinidens
Fis-31240,162,New Zealand,NA,18252612,NA,am,0,Cyclothone acclinidens
Fis-31240,210,Japan,NA,18252612,NA,am,0,Cyclothone acclinidens
Fis-31240,1e3,Gaviota,72701894.3168,18252612,NA,am,0,Cyclothone acclinidens
Fis-31241,112,Cuba,NA,15522213,NA,am,0,Melanonus zugmayeri
Fis-31241,162,New Zealand,NA,15522213,NA,am,0,Melanonus zugmayeri
Fis-31241,210,Japan,NA,15522213,NA,am,0,Melanonus zugmayeri
Fis-31242,112,Cuba,NA,15601913,NA,am,0,Scopelengys tristis
Fis-31242,162,New Zealand,NA,15601913,NA,am,0,Scopelengys tristis
Fis-31242,210,Japan,NA,15601913,NA,am,0,Scopelengys tristis
Fis-31242,1e3,Gaviota,72701894.3168,15601913,NA,am,0,Scopelengys tristis
Fis-31244,162,New Zealand,NA,183868,NA,am,0,Prognichthys sealei
Fis-31244,210,Japan,NA,183868,NA,am,0,Prognichthys sealei
Fis-31246,112,Cuba,NA,190360,NA,am,0,Astronesthes macropogon
Fis-31271,210,Japan,NA,154750,NA,am,0,Sagamichthys abei
Fis-31271,1e3,Gaviota,72701894.3168,154750,NA,am,0,Sagamichthys abei
Fis-31311,112,Cuba,NA,185921,NA,am,0,Gramma loreto
Fis-31389,210,Japan,NA,46086775,NA,am,0,Upeneus tragula
Fis-31390,162,New Zealand,NA,18257780,NA,am,0,Fistularia commersonii
Fis-31390,210,Japan,NA,18257780,NA,am,0,Fistularia commersonii
Fis-31401,112,Cuba,NA,15522064,NA,am,0,Bathygadus macrops
Fis-31463,210,Japan,NA,4592,NA,am,0.6,Cheilinus undulatus
Fis-31547,210,Japan,NA,56852298,NA,am,0,Kyphosus bigibbus
Fis-31549,210,Japan,NA,69918527,NA,am,0,Scorpaenodes varipinnis
Fis-31550,210,Japan,NA,69918967,NA,am,0,Scorpaenopsis macrochir
Fis-31551,210,Japan,NA,79800214,NA,am,0,Taenianotus triacanthus
Fis-31553,210,Japan,NA,67997854,NA,am,0,Oxycirrhites typus
Fis-31567,210,Japan,NA,69539421,NA,am,0,Scolopsis affinis
Fis-31607,162,New Zealand,NA,10070,NA,am,0.4,Hippocampus histrix
Fis-31607,210,Japan,NA,10070,NA,am,0.4,Hippocampus histrix
Fis-31608,210,Japan,NA,10075,NA,am,0.4,Hippocampus kuda
Fis-31610,210,Japan,NA,65365012,NA,am,0,Corythoichthys nigripectus
Fis-31613,210,Japan,NA,65365100,NA,am,0,Corythoichthys schultzi
Fis-31614,210,Japan,NA,184055,NA,am,0,Doryrhamphus excisus ssp. excisus
Fis-31616,210,Japan,NA,69538589,NA,am,0,Upeneus taeniopterus
Fis-31816,210,Japan,NA,20430774,NA,am,0,Caranx papuensis
Fis-31822,162,New Zealand,NA,155057,NA,am,0,Uranoscopus japonicus
Fis-31822,210,Japan,NA,155057,NA,am,0,Uranoscopus japonicus
Fis-31825,1e3,Gaviota,40048505.5336,178106,NA,am,0,Sphyraena ensis
Fis-31858,162,New Zealand,NA,46102529,NA,am,0,Centriscus scutatus
Fis-31858,210,Japan,NA,46102529,NA,am,0,Centriscus scutatus
Fis-31884,210,Japan,NA,155135,NA,am,0,Sillago japonica
Fis-31897,210,Japan,NA,69128478,NA,am,0,Nemateleotris decora
Fis-31902,210,Japan,NA,69583417,NA,am,0,Pseudochromis fuscus
Fis-31903,210,Japan,NA,155229,NA,am,0,Nemateleotris magnifica
Fis-31914,210,Japan,NA,155165,NA,am,0,Corythoichthys amplexus
Fis-32102,112,Cuba,NA,18252619,NA,am,0,Cyclothone pallida
Fis-32102,162,New Zealand,NA,18252619,NA,am,0,Cyclothone pallida
Fis-32102,210,Japan,NA,18252619,NA,am,0,Cyclothone pallida
Fis-32102,1e3,Gaviota,72766378.8232,18252619,NA,am,0,Cyclothone pallida
Fis-32103,112,Cuba,NA,18252629,NA,am,0,Cyclothone pseudopallida
Fis-32103,162,New Zealand,NA,18252629,NA,am,0,Cyclothone pseudopallida
Fis-32103,210,Japan,NA,18252629,NA,am,0,Cyclothone pseudopallida
Fis-32103,1e3,Gaviota,72766378.8232,18252629,NA,am,0,Cyclothone pseudopallida
Fis-32104,112,Cuba,NA,154998,NA,am,0,Argyropelecus hemigymnus
Fis-32104,162,New Zealand,NA,154998,NA,am,0,Argyropelecus hemigymnus
Fis-32104,210,Japan,NA,154998,NA,am,0,Argyropelecus hemigymnus
Fis-32104,1e3,Gaviota,72766378.8232,154998,NA,am,0,Argyropelecus hemigymnus
Fis-32105,162,New Zealand,NA,60484826,NA,am,0,Sternoptyx pseudodiaphana
Fis-32106,162,New Zealand,NA,21133032,NA,am,0,Idiacanthus atlanticus
Fis-32108,162,New Zealand,NA,18257684,NA,am,0,Trigonolampa miriceps
Fis-32112,162,New Zealand,NA,15598669,NA,am,0,Diaphus hudsoni
Fis-32113,162,New Zealand,NA,15598704,NA,am,0,Diaphus ostenfeldi
Fis-32113,210,Japan,NA,15598704,NA,am,0,Diaphus ostenfeldi
Fis-32122,162,New Zealand,NA,15599064,NA,am,0,Lampanyctus australis
Fis-32123,162,New Zealand,NA,15599070,NA,am,0,Lampanyctus intricarius
Fis-32221,162,New Zealand,NA,154851,NA,am,0,Zanclorhynchus spinifer
Fis-32243,210,Japan,NA,154959,NA,am,0,Bryaninops amplus
Fis-32247,162,New Zealand,NA,193226,NA,am,0,Discordipinna griessingeri
Fis-32247,210,Japan,NA,193226,NA,am,0,Discordipinna griessingeri
Fis-32248,210,Japan,NA,192987,NA,am,0,Eviota bifasciata
Fis-32253,210,Japan,NA,193244,NA,am,0,Ctenogobiops feroculus
Fis-32256,210,Japan,NA,68328081,NA,am,0,Austrolethops wardi
Fis-32257,210,Japan,NA,193091,NA,am,0,Bryaninops ridens
Fis-32263,210,Japan,NA,193139,NA,am,0,Eviota distigma
Fis-32264,210,Japan,NA,193131,NA,am,0,Eviota fasciola
Fis-32268,210,Japan,NA,193237,NA,am,0,Eviota melasma
Fis-32269,162,New Zealand,NA,193245,NA,am,0,Eviota nebulosa
Fis-32269,210,Japan,NA,193245,NA,am,0,Eviota nebulosa
Fis-32273,210,Japan,NA,193025,NA,am,0,Eviota queenslandica
Fis-32274,210,Japan,NA,193175,NA,am,0,Eviota saipanensis
Fis-32276,162,New Zealand,NA,193078,NA,am,0,Eviota sigillata
Fis-32276,210,Japan,NA,193078,NA,am,0,Eviota sigillata
Fis-32280,162,New Zealand,NA,154919,NA,am,0,Ateleopus japonicus
Fis-32280,210,Japan,NA,154919,NA,am,0,Ateleopus japonicus
Fis-32281,210,Japan,NA,193251,NA,am,0,Bryaninops tigris
Fis-32285,210,Japan,NA,154628,NA,am,0,Uropterygius fuscoguttatus
Fis-32296,210,Japan,NA,155153,NA,am,0,Atherion elymus
Fis-32300,210,Japan,NA,154850,NA,am,0,Myripristis pralinia
Fis-32303,112,Cuba,NA,193736,NA,am,0.4,Balistes capriscus
Fis-32330,112,Cuba,NA,18253296,NA,am,0,Sternoptyx diaphana
Fis-32330,162,New Zealand,NA,18253296,NA,am,0,Sternoptyx diaphana
Fis-32330,210,Japan,NA,18253296,NA,am,0,Sternoptyx diaphana
Fis-32330,1e3,Gaviota,72701894.3168,18253296,NA,am,0,Sternoptyx diaphana
Fis-32332,112,Cuba,NA,21132859,NA,am,0,Argyropelecus sladeni
Fis-32332,162,New Zealand,NA,21132859,NA,am,0,Argyropelecus sladeni
Fis-32332,210,Japan,NA,21132859,NA,am,0,Argyropelecus sladeni
Fis-32332,1e3,Gaviota,72766378.8232,21132859,NA,am,0,Argyropelecus sladeni
Fis-32334,112,Cuba,NA,18257309,NA,am,0,Melanostomias valdiviae
Fis-32334,162,New Zealand,NA,18257309,NA,am,0,Melanostomias valdiviae
Fis-32334,210,Japan,NA,18257309,NA,am,0,Melanostomias valdiviae
Fis-32336,162,New Zealand,NA,18155920,NA,am,0,Opisthoproctus soleatus
Fis-32336,210,Japan,NA,18155920,NA,am,0,Opisthoproctus soleatus
Fis-32336,1e3,Gaviota,72701894.3168,18155920,NA,am,0,Opisthoproctus soleatus
Fis-32337,162,New Zealand,NA,67856047,NA,am,0,Synodus ulae
Fis-32337,210,Japan,NA,67856047,NA,am,0,Synodus ulae
Fis-32339,112,Cuba,NA,47165538,NA,am,0,Sudis atrox
Fis-32339,162,New Zealand,NA,47165538,NA,am,0,Sudis atrox
Fis-32339,210,Japan,NA,47165538,NA,am,0,Sudis atrox
Fis-32340,112,Cuba,NA,15598540,NA,am,0,Bolinichthys distofax
Fis-32340,162,New Zealand,NA,15598540,NA,am,0,Bolinichthys distofax
Fis-32340,210,Japan,NA,15598540,NA,am,0,Bolinichthys distofax
Fis-32344,112,Cuba,NA,190369,NA,am,0,Lampanyctus nobilis
Fis-32344,210,Japan,NA,190369,NA,am,0,Lampanyctus nobilis
Fis-32344,1e3,Gaviota,72701894.3168,190369,NA,am,0,Lampanyctus nobilis
Fis-32347,112,Cuba,NA,15600713,NA,am,0,Myctophum obtusirostre
Fis-32347,162,New Zealand,NA,15600713,NA,am,0,Myctophum obtusirostre
Fis-32347,210,Japan,NA,15600713,NA,am,0,Myctophum obtusirostre
Fis-32347,1e3,Gaviota,72766378.8232,15600713,NA,am,0,Myctophum obtusirostre
Fis-32349,112,Cuba,NA,15601905,NA,am,0,Taaningichthys paurolychnus
Fis-32349,210,Japan,NA,15601905,NA,am,0,Taaningichthys paurolychnus
Fis-32349,1e3,Gaviota,32795160.7024,15601905,NA,am,0,Taaningichthys paurolychnus
Fis-32350,112,Cuba,NA,15601909,NA,am,0,Neoscopelus macrolepidotus
Fis-32350,162,New Zealand,NA,15601909,NA,am,0,Neoscopelus macrolepidotus
Fis-32350,210,Japan,NA,15601909,NA,am,0,Neoscopelus macrolepidotus
Fis-32350,1e3,Gaviota,72701894.3168,15601909,NA,am,0,Neoscopelus macrolepidotus
Fis-32351,112,Cuba,NA,15600727,NA,am,0,Myctophum selenops
Fis-32351,162,New Zealand,NA,15600727,NA,am,0,Myctophum selenops
Fis-32351,210,Japan,NA,15600727,NA,am,0,Myctophum selenops
Fis-32354,112,Cuba,NA,190404,NA,am,0,Diaphus anderseni
Fis-32354,162,New Zealand,NA,190404,NA,am,0,Diaphus anderseni
Fis-32354,210,Japan,NA,190404,NA,am,0,Diaphus anderseni
Fis-32355,112,Cuba,NA,15598630,NA,am,0,Diaphus brachycephalus
Fis-32355,162,New Zealand,NA,15598630,NA,am,0,Diaphus brachycephalus
Fis-32355,210,Japan,NA,15598630,NA,am,0,Diaphus brachycephalus
Fis-32355,1e3,Gaviota,72701894.3168,15598630,NA,am,0,Diaphus brachycephalus
