"country","commodity","year","value","category"
"India","Fish body oils, nei","1997",8,"oil"
"India","Fish liver oils, nei","1997",107,"oil"
"India","Sardine oil","1997",,"oil"
"India","Squid oil","1997",,"oil"
"Indonesia","Cod liver oil","1997",28,"oil"
"Indonesia","Fish body oils, nei","1997",,"oil"
"Indonesia","Fish liver oils, nei","1997",268,"oil"
"Iran (Islamic Rep. of)","Fish body oils, nei","1997",,"oil"
"Iran (Islamic Rep. of)","Fish liver oils, nei","1997",0,"oil"
"Ireland","Fish body oils, nei","1997",128,"oil"
"Ireland","Fish liver oils, nei","1997",7,"oil"
"Ireland","Halibuts, liver oils","1997",,"oil"
"Israel","Fish body oils, nei","1997",,"oil"
"Israel","Fish liver oils, nei","1997",,"oil"
"Italy","Fish body oils, nei","1997",34,"oil"
"Italy","Fish liver oils, nei","1997",150,"oil"
"Italy","Halibuts, liver oils","1997",,"oil"
"Japan","Cod liver oil","1997",0,"oil"
"Japan","Fish body oils, nei","1997",7214,"oil"
"Japan","Fish liver oils, nei","1997",2407,"oil"
"Kazakhstan","Fish body oils, nei","1997",,"oil"
"Kenya","Fish body oils, nei","1997",,"oil"
"Kenya","Fish liver oils, nei","1997",8,"oil"
"Korea, Dem. People's Rep","Fish body oils, nei","1997",0,"oil"
"Korea, Dem. People's Rep","Fish liver oils, nei","1997",,"oil"
"Korea, Republic of","Fish body oils, nei","1997",946,"oil"
"Korea, Republic of","Fish liver oils, nei","1997",46,"oil"
"Korea, Republic of","Shark liver oil","1997",20,"oil"
"Kuwait","Fish body oils, nei","1997",,"oil"
"Latvia","Fish body oils, nei","1997",55,"oil"
"Latvia","Fish liver oils, nei","1997",,"oil"
"Lebanon","Fish body oils, nei","1997",,"oil"
"Lebanon","Fish liver oils, nei","1997",,"oil"
"Lesotho","Fish body oils, nei","1997",,"oil"
"Lesotho","Fish liver oils, nei","1997",,"oil"
"Liberia","Fish body oils, nei","1997",,"oil"
"Libya","Fish body oils, nei","1997",,"oil"
"Libya","Fish liver oils, nei","1997",,"oil"
"Lithuania","Fish body oils, nei","1997",3,"oil"
"Lithuania","Fish liver oils, nei","1997",,"oil"
"Luxembourg","Fish body oils, nei","1997",,"oil"
"Luxembourg","Fish liver oils, nei","1997",,"oil"
"Macedonia, Fmr Yug Rp of","Fish body oils, nei","1997",,"oil"
"Macedonia, Fmr Yug Rp of","Fish liver oils, nei","1997",,"oil"
"Madagascar","Fish body oils, nei","1997",,"oil"
"Madagascar","Fish liver oils, nei","1997",,"oil"
"Madagascar","Shark oil","1997",0,"oil"
"Malaysia","Fish body oils, nei","1997",69,"oil"
"Malaysia","Fish liver oils, nei","1997",293,"oil"
"Maldives","Fish liver oils, nei","1997",,"oil"
"Maldives","Shark liver oil","1997",2,"oil"
"Malta","Fish liver oils, nei","1997",,"oil"
"Marshall Islands","Fish body oils, nei","1997",,"oil"
"Mauritania","Cod liver oil","1997",,"oil"
"Mauritania","Fish body oils, nei","1997",,"oil"
"Mauritania","Fish liver oils, nei","1997",,"oil"
"Mauritius","Fish body oils, nei","1997",,"oil"
"Mauritius","Fish liver oils, nei","1997",,"oil"
"Mexico","Cod liver oil","1997",,"oil"
"Mexico","Fish body oils, nei","1997",548,"oil"
"Mexico","Fish liver oils, nei","1997",5,"oil"
"Mongolia","Fish liver oils, nei","1997",0,"oil"
"Morocco","Fish body oils, nei","1997",3290,"oil"
"Morocco","Fish liver oils, nei","1997",,"oil"
"Mozambique","Fish body oils, nei","1997",,"oil"
"Mozambique","Fish liver oils, nei","1997",,"oil"
"Namibia","Fish body oils, nei","1997",4103,"oil"
"Namibia","Fish liver oils, nei","1997",0.1,"oil"
"Nepal","Fish body oils, nei","1997",,"oil"
"Netherlands","Fish body oils, nei","1997",15233,"oil"
"Netherlands","Fish liver oils, nei","1997",4095,"oil"
"Netherlands","Halibuts, liver oils","1997",26,"oil"
"Netherlands Antilles","Fish body oils, nei","1997",,"oil"
"Netherlands Antilles","Fish liver oils, nei","1997",,"oil"
"New Caledonia","Fish body oils, nei","1997",,"oil"
"New Zealand","Cod liver oil","1997",0,"oil"
"New Zealand","Fish body oils, nei","1997",1590,"oil"
"New Zealand","Fish liver oils, nei","1997",208,"oil"
"Nicaragua","Fish liver oils, nei","1997",,"oil"
"Niger","Fish liver oils, nei","1997",,"oil"
"Nigeria","Fish liver oils, nei","1997",,"oil"
"Norway","Cod liver oil","1997",5136,"oil"
"Norway","Fish body oils, nei","1997",2392,"oil"
"Norway","Fish liver oils, nei","1997",2234,"oil"
"Norway","Herring oil","1997",34446,"oil"
"Norway","Shark oil","1997",1217,"oil"
"Oman","Fish body oils, nei","1997",36,"oil"
"Oman","Fish liver oils, nei","1997",,"oil"
"Pakistan","Cod liver oil","1997",0,"oil"
"Pakistan","Fish body oils, nei","1997",,"oil"
"Pakistan","Fish liver oils, nei","1997",,"oil"
"Panama","Fish body oils, nei","1997",3854,"oil"
"Papua New Guinea","Fish body oils, nei","1997",,"oil"
"Papua New Guinea","Fish liver oils, nei","1997",0,"oil"
"Peru","Fish body oils, nei","1997",89695,"oil"
"Peru","Fish liver oils, nei","1997",0.1,"oil"
"Philippines","Fish body oils, nei","1997",,"oil"
"Philippines","Fish liver oils, nei","1997",,"oil"
"Philippines","Shark liver oil","1997",5,"oil"
"Poland","Fish body oils, nei","1997",,"oil"
"Poland","Fish liver oils, nei","1997",,"oil"
"Poland","Halibuts, liver oils","1997",,"oil"
"Portugal","Cod liver oil","1997",0,"oil"
"Portugal","Fish body oils, nei","1997",509,"oil"
"Portugal","Fish liver oils, nei","1997",4882,"oil"
"Portugal","Halibuts, liver oils","1997",48,"oil"
"Portugal","Sardine oil","1997",0,"oil"
"Portugal","Shark liver oil","1997",0,"oil"
"Romania","Fish body oils, nei","1997",,"oil"
"Romania","Fish liver oils, nei","1997",,"oil"
"Russian Federation","Fish body oils, nei","1997",809,"oil"
"Russian Federation","Fish liver oils, nei","1997",23,"oil"
"Réunion","Fish body oils, nei","1997",0,"oil"
"Saint Helena","Fish body oils, nei","1997",,"oil"
"Saint Vincent/Grenadines","Fish body oils, nei","1997",,"oil"
"Saint Vincent/Grenadines","Fish liver oils, nei","1997",0,"oil"
"Sao Tome and Principe","Fish liver oils, nei","1997",,"oil"
"Saudi Arabia","Fish body oils, nei","1997",,"oil"
"Saudi Arabia","Fish liver oils, nei","1997",,"oil"
"Senegal","Clupeoid oils, nei","1997",,"oil"
"Senegal","Fish body oils, nei","1997",,"oil"
"Senegal","Fish liver oils, nei","1997",,"oil"
"Serbia","Fish body oils, nei","1997",,"oil"
"Serbia","Fish liver oils, nei","1997",,"oil"
"Serbia and Montenegro","Fish body oils, nei","1997",,"oil"
"Serbia and Montenegro","Fish liver oils, nei","1997",,"oil"
"Seychelles","Fish body oils, nei","1997",,"oil"
"Sierra Leone","Fish body oils, nei","1997",,"oil"
"Singapore","Fish body oils, nei","1997",9,"oil"
"Singapore","Fish liver oils, nei","1997",95,"oil"
"Slovakia","Fish body oils, nei","1997",3,"oil"
"Slovakia","Fish liver oils, nei","1997",,"oil"
"Slovenia","Fish body oils, nei","1997",,"oil"
"Slovenia","Fish liver oils, nei","1997",1,"oil"
"South Africa","Fish body oils, nei","1997",196,"oil"
"South Africa","Fish liver oils, nei","1997",3,"oil"
"Spain","Fish body oils, nei","1997",3463,"oil"
"Spain","Fish liver oils, nei","1997",4587,"oil"
"Sri Lanka","Fish body oils, nei","1997",,"oil"
"Sri Lanka","Fish liver oils, nei","1997",146,"oil"
"Swaziland","Fish liver oils, nei","1997",,"oil"
"Sweden","Fish body oils, nei","1997",5815,"oil"
"Sweden","Fish liver oils, nei","1997",2276,"oil"
"Sweden","Halibuts, liver oils","1997",0,"oil"
"Switzerland","Fish body oils, nei","1997",53,"oil"
"Switzerland","Fish liver oils, nei","1997",1,"oil"
"Syrian Arab Republic","Fish body oils, nei","1997",0,"oil"
"Taiwan Province of China","Fish body oils, nei","1997",1052,"oil"
"Taiwan Province of China","Fish liver oils, nei","1997",270,"oil"
"Tanzania, United Rep. of","Fish body oils, nei","1997",5,"oil"
"Tanzania, United Rep. of","Fish liver oils, nei","1997",,"oil"
"Thailand","Cod liver oil","1997",0,"oil"
"Thailand","Fish body oils, nei","1997",782,"oil"
"Thailand","Fish liver oils, nei","1997",760,"oil"
"Togo","Fish body oils, nei","1997",,"oil"
"Trinidad and Tobago","Fish body oils, nei","1997",,"oil"
"Trinidad and Tobago","Fish liver oils, nei","1997",,"oil"
"Tunisia","Fish body oils, nei","1997",,"oil"
"Turkey","Cod liver oil","1997",0,"oil"
"Turkey","Fish body oils, nei","1997",,"oil"
"Turkey","Fish liver oils, nei","1997",,"oil"
"Uganda","Fish liver oils, nei","1997",,"oil"
"Ukraine","Fish body oils, nei","1997",,"oil"
"Ukraine","Fish liver oils, nei","1997",,"oil"
"Un. Sov. Soc. Rep.","Fish body oils, nei","1997",0,"oil"
"United Arab Emirates","Fish body oils, nei","1997",,"oil"
"United Arab Emirates","Fish liver oils, nei","1997",,"oil"
"United Kingdom","Fish body oils, nei","1997",6460,"oil"
"United Kingdom","Fish liver oils, nei","1997",3257,"oil"
"United Kingdom","Halibuts, liver oils","1997",420,"oil"
"United Kingdom","Herring oil","1997",0,"oil"
"United States of America","Fish body oils, nei","1997",15818,"oil"
"United States of America","Fish liver oils, nei","1997",2375,"oil"
"United States of America","Menhaden oil","1997",35118,"oil"
"Uruguay","Fish body oils, nei","1997",41,"oil"
"Uruguay","Fish liver oils, nei","1997",0,"oil"
"Uruguay","Shark liver oil","1997",0,"oil"
"Venezuela, Boliv Rep of","Cod liver oil","1997",0,"oil"
"Venezuela, Boliv Rep of","Fish body oils, nei","1997",5,"oil"
"Venezuela, Boliv Rep of","Fish liver oils, nei","1997",,"oil"
"Viet Nam","Fish body oils, nei","1997",,"oil"
"Viet Nam","Fish liver oils, nei","1997",,"oil"
"Yemen","Fish body oils, nei","1997",,"oil"
"Yemen","Fish liver oils, nei","1997",,"oil"
"Zambia","Fish body oils, nei","1997",,"oil"
"Zambia","Fish liver oils, nei","1997",26,"oil"
"Zimbabwe","Fish body oils, nei","1997",0,"oil"
"Algeria","Fish liver oils, nei","1998",,"oil"
"Angola","Fish body oils, nei","1998",565,"oil"
"Angola","Fish liver oils, nei","1998",100,"oil"
"Argentina","Fish body oils, nei","1998",263,"oil"
"Argentina","Fish liver oils, nei","1998",3,"oil"
"Argentina","Hake liver oil","1998",,"oil"
"Australia","Fish body oils, nei","1998",110,"oil"
"Australia","Fish liver oils, nei","1998",2120,"oil"
"Austria","Fish body oils, nei","1998",665,"oil"
"Austria","Fish liver oils, nei","1998",2,"oil"
"Austria","Halibuts, liver oils","1998",,"oil"
"Azerbaijan","Fish body oils, nei","1998",,"oil"
"Bahrain","Fish body oils, nei","1998",0,"oil"
"Bangladesh","Fish body oils, nei","1998",,"oil"
"Barbados","Fish liver oils, nei","1998",,"oil"
"Belarus","Fish body oils, nei","1998",53,"oil"
"Belarus","Fish liver oils, nei","1998",49,"oil"
"Belgium","Fish body oils, nei","1998",643,"oil"
"Belgium","Fish liver oils, nei","1998",223,"oil"
"Belgium","Halibuts, liver oils","1998",0,"oil"
"Belize","Fish body oils, nei","1998",,"oil"
"Bermuda","Fish body oils, nei","1998",,"oil"
"Bosnia and Herzegovina","Fish body oils, nei","1998",,"oil"
"Botswana","Fish body oils, nei","1998",3,"oil"
"Botswana","Fish liver oils, nei","1998",,"oil"
"Brazil","Cod liver oil","1998",0,"oil"
"Brazil","Fish body oils, nei","1998",7,"oil"
"Brazil","Fish liver oils, nei","1998",1,"oil"
"Bulgaria","Fish body oils, nei","1998",0,"oil"
"Cameroon","Fish liver oils, nei","1998",0,"oil"
"Canada","Cod liver oil","1998",220,"oil"
"Canada","Fish body oils, nei","1998",2601,"oil"
"Canada","Fish liver oils, nei","1998",466,"oil"
"Canada","Herring oil","1998",2359,"oil"
"Chile","Fish body oils, nei","1998",3262,"oil"
"Chile","Fish liver oils, nei","1998",0,"oil"
"China","Fish body oils, nei","1998",1291,"oil"
"China","Fish liver oils, nei","1998",379,"oil"
"China, Hong Kong SAR","Fish body oils, nei","1998",7,"oil"
"China, Macao SAR","Fish body oils, nei","1998",0,"oil"
"China, Macao SAR","Fish liver oils, nei","1998",,"oil"
"Colombia","Cod liver oil","1998",0,"oil"
"Colombia","Fish body oils, nei","1998",73,"oil"
"Colombia","Fish liver oils, nei","1998",19,"oil"
"Congo, Republic of","Fish body oils, nei","1998",0,"oil"
"Congo, Republic of","Fish liver oils, nei","1998",0,"oil"
"Costa Rica","Fish body oils, nei","1998",,"oil"
"Costa Rica","Fish liver oils, nei","1998",6,"oil"
"Croatia","Fish body oils, nei","1998",12,"oil"
"Croatia","Fish liver oils, nei","1998",,"oil"
"Curaçao","Fish liver oils, nei","1998",,"oil"
"Cyprus","Fish body oils, nei","1998",,"oil"
"Cyprus","Fish liver oils, nei","1998",0,"oil"
"Czech Republic","Fish body oils, nei","1998",0,"oil"
"Czech Republic","Fish liver oils, nei","1998",7,"oil"
"Côte d'Ivoire","Fish body oils, nei","1998",,"oil"
"Côte d'Ivoire","Fish liver oils, nei","1998",,"oil"
"Denmark","Fish body oils, nei","1998",56937,"oil"
"Denmark","Fish liver oils, nei","1998",365,"oil"
"Denmark","Halibuts, liver oils","1998",7,"oil"
"Denmark","Herring oil","1998",0,"oil"
"Dominican Republic","Fish body oils, nei","1998",4,"oil"
"Dominican Republic","Fish liver oils, nei","1998",,"oil"
"Ecuador","Fish body oils, nei","1998",,"oil"
"Ecuador","Fish liver oils, nei","1998",,"oil"
"Egypt","Fish body oils, nei","1998",,"oil"
"Egypt","Fish liver oils, nei","1998",,"oil"
"El Salvador","Fish body oils, nei","1998",0,"oil"
"El Salvador","Fish liver oils, nei","1998",36,"oil"
"Estonia","Fish body oils, nei","1998",2,"oil"
"Estonia","Fish liver oils, nei","1998",,"oil"
"Faroe Islands","Fish body oils, nei","1998",949,"oil"
"Faroe Islands","Fish liver oils, nei","1998",204,"oil"
"Fiji, Republic of","Fish body oils, nei","1998",0,"oil"
"Finland","Fish body oils, nei","1998",0,"oil"
"Finland","Fish liver oils, nei","1998",11,"oil"
"Finland","Halibuts, liver oils","1998",0,"oil"
"France","Fish body oils, nei","1998",8999,"oil"
"France","Fish liver oils, nei","1998",730,"oil"
"France","Halibuts, liver oils","1998",12,"oil"
"Georgia","Fish body oils, nei","1998",,"oil"
"Germany","Fish body oils, nei","1998",7046,"oil"
"Germany","Fish liver oils, nei","1998",466,"oil"
"Germany","Halibuts, liver oils","1998",21,"oil"
"Ghana","Fish body oils, nei","1998",0.1,"oil"
"Ghana","Fish liver oils, nei","1998",,"oil"
"Greece","Fish body oils, nei","1998",40,"oil"
"Greece","Fish liver oils, nei","1998",,"oil"
"Greenland","Fish body oils, nei","1998",,"oil"
"Greenland","Fish liver oils, nei","1998",,"oil"
"Greenland","Herring oil","1998",0,"oil"
"Guatemala","Fish body oils, nei","1998",0,"oil"
"Guatemala","Fish liver oils, nei","1998",,"oil"
"Guyana","Fish liver oils, nei","1998",,"oil"
"Honduras","Fish body oils, nei","1998",,"oil"
"Honduras","Fish liver oils, nei","1998",0,"oil"
"Hungary","Fish body oils, nei","1998",,"oil"
"Hungary","Fish liver oils, nei","1998",,"oil"
"Hungary","Halibuts, liver oils","1998",,"oil"
"Iceland","Capelin oil","1998",50957,"oil"
"Iceland","Cod liver oil","1998",4319,"oil"
"Iceland","Fish body oils, nei","1998",286,"oil"
"Iceland","Fish liver oils, nei","1998",48,"oil"
"Iceland","Herring oil","1998",9729,"oil"
"Iceland","Redfish oil","1998",0,"oil"
"India","Cod liver oil","1998",,"oil"
"India","Fish body oils, nei","1998",,"oil"
"India","Fish liver oils, nei","1998",191,"oil"
"India","Sardine oil","1998",,"oil"
"India","Squid oil","1998",,"oil"
"Indonesia","Cod liver oil","1998",22,"oil"
"Indonesia","Fish body oils, nei","1998",3291,"oil"
"Indonesia","Fish liver oils, nei","1998",119,"oil"
"Iran (Islamic Rep. of)","Fish body oils, nei","1998",,"oil"
"Iran (Islamic Rep. of)","Fish liver oils, nei","1998",0,"oil"
"Ireland","Fish body oils, nei","1998",65,"oil"
"Ireland","Fish liver oils, nei","1998",29,"oil"
"Ireland","Halibuts, liver oils","1998",,"oil"
"Israel","Fish body oils, nei","1998",,"oil"
"Israel","Fish liver oils, nei","1998",,"oil"
"Italy","Fish body oils, nei","1998",19,"oil"
"Italy","Fish liver oils, nei","1998",60,"oil"
"Italy","Halibuts, liver oils","1998",,"oil"
"Japan","Cod liver oil","1998",0,"oil"
"Japan","Fish body oils, nei","1998",4983,"oil"
"Japan","Fish liver oils, nei","1998",1298,"oil"
"Kazakhstan","Fish body oils, nei","1998",,"oil"
"Kenya","Fish body oils, nei","1998",0.1,"oil"
"Kenya","Fish liver oils, nei","1998",,"oil"
"Korea, Dem. People's Rep","Fish body oils, nei","1998",0,"oil"
"Korea, Dem. People's Rep","Fish liver oils, nei","1998",,"oil"
"Korea, Republic of","Fish body oils, nei","1998",1633,"oil"
"Korea, Republic of","Fish liver oils, nei","1998",12,"oil"
"Korea, Republic of","Shark liver oil","1998",0,"oil"
"Kuwait","Fish body oils, nei","1998",,"oil"
"Latvia","Fish body oils, nei","1998",24,"oil"
"Latvia","Fish liver oils, nei","1998",10,"oil"
"Lebanon","Fish body oils, nei","1998",,"oil"
"Lebanon","Fish liver oils, nei","1998",,"oil"
"Lesotho","Fish body oils, nei","1998",,"oil"
"Lesotho","Fish liver oils, nei","1998",,"oil"
"Liberia","Fish body oils, nei","1998",,"oil"
"Libya","Fish body oils, nei","1998",,"oil"
"Libya","Fish liver oils, nei","1998",,"oil"
"Lithuania","Fish body oils, nei","1998",,"oil"
"Lithuania","Fish liver oils, nei","1998",10,"oil"
"Luxembourg","Fish body oils, nei","1998",,"oil"
"Luxembourg","Fish liver oils, nei","1998",,"oil"
"Macedonia, Fmr Yug Rp of","Fish body oils, nei","1998",,"oil"
"Macedonia, Fmr Yug Rp of","Fish liver oils, nei","1998",,"oil"
"Madagascar","Fish body oils, nei","1998",,"oil"
"Madagascar","Fish liver oils, nei","1998",,"oil"
"Madagascar","Shark oil","1998",0,"oil"
"Malaysia","Fish body oils, nei","1998",,"oil"
"Malaysia","Fish liver oils, nei","1998",64,"oil"
"Maldives","Fish liver oils, nei","1998",,"oil"
"Maldives","Shark liver oil","1998",0,"oil"
"Malta","Fish liver oils, nei","1998",,"oil"
"Marshall Islands","Fish body oils, nei","1998",,"oil"
"Mauritania","Cod liver oil","1998",,"oil"
"Mauritania","Fish body oils, nei","1998",,"oil"
"Mauritania","Fish liver oils, nei","1998",,"oil"
"Mauritius","Fish body oils, nei","1998",,"oil"
"Mauritius","Fish liver oils, nei","1998",,"oil"
"Mexico","Cod liver oil","1998",,"oil"
"Mexico","Fish body oils, nei","1998",1266,"oil"
"Mexico","Fish liver oils, nei","1998",,"oil"
"Mongolia","Fish liver oils, nei","1998",0,"oil"
"Morocco","Fish body oils, nei","1998",2039,"oil"
"Morocco","Fish liver oils, nei","1998",,"oil"
"Mozambique","Fish body oils, nei","1998",,"oil"
"Mozambique","Fish liver oils, nei","1998",,"oil"
"Namibia","Fish body oils, nei","1998",5735,"oil"
"Namibia","Fish liver oils, nei","1998",0.1,"oil"
"Nepal","Fish body oils, nei","1998",,"oil"
"Netherlands","Fish body oils, nei","1998",13175,"oil"
"Netherlands","Fish liver oils, nei","1998",4285,"oil"
"Netherlands","Halibuts, liver oils","1998",17,"oil"
"Netherlands Antilles","Fish body oils, nei","1998",,"oil"
"Netherlands Antilles","Fish liver oils, nei","1998",,"oil"
"New Caledonia","Fish body oils, nei","1998",,"oil"
"New Zealand","Cod liver oil","1998",0,"oil"
"New Zealand","Fish body oils, nei","1998",1432,"oil"
"New Zealand","Fish liver oils, nei","1998",157,"oil"
"Nicaragua","Fish liver oils, nei","1998",1,"oil"
"Niger","Fish liver oils, nei","1998",,"oil"
"Nigeria","Fish liver oils, nei","1998",,"oil"
"Norway","Cod liver oil","1998",5277,"oil"
"Norway","Fish body oils, nei","1998",2694,"oil"
"Norway","Fish liver oils, nei","1998",3141,"oil"
"Norway","Herring oil","1998",29631,"oil"
"Norway","Shark oil","1998",527,"oil"
"Oman","Fish body oils, nei","1998",23,"oil"
"Oman","Fish liver oils, nei","1998",,"oil"
"Pakistan","Cod liver oil","1998",0,"oil"
"Pakistan","Fish body oils, nei","1998",,"oil"
"Pakistan","Fish liver oils, nei","1998",,"oil"
"Panama","Fish body oils, nei","1998",5527,"oil"
"Papua New Guinea","Fish body oils, nei","1998",9,"oil"
"Papua New Guinea","Fish liver oils, nei","1998",0,"oil"
"Peru","Fish body oils, nei","1998",18096,"oil"
"Peru","Fish liver oils, nei","1998",179,"oil"
