"country","year","value","layer"
"Congo, Rep.",1987,2.29775e+09,"gdp"
"Congo, Rep.",1988,2.21254e+09,"gdp"
"Congo, Rep.",1989,2.38959e+09,"gdp"
"Congo, Rep.",1990,2.79875e+09,"gdp"
"Congo, Rep.",1991,2.72485e+09,"gdp"
"Congo, Rep.",1992,2.93322e+09,"gdp"
"Congo, Rep.",1993,1.91897e+09,"gdp"
"Congo, Rep.",1994,1.76937e+09,"gdp"
"Congo, Rep.",1995,2.116e+09,"gdp"
"Congo, Rep.",1996,2.5407e+09,"gdp"
"Congo, Rep.",1997,2.32272e+09,"gdp"
"Congo, Rep.",1998,1.94948e+09,"gdp"
"Congo, Rep.",1999,2.35391e+09,"gdp"
"Congo, Rep.",2000,3.21991e+09,"gdp"
"Congo, Rep.",2001,2.79426e+09,"gdp"
"Congo, Rep.",2002,3.01999e+09,"gdp"
"Congo, Rep.",2003,3.49587e+09,"gdp"
"Congo, Rep.",2004,4.64863e+09,"gdp"
"Congo, Rep.",2005,6.087e+09,"gdp"
"Congo, Rep.",2006,7.73126e+09,"gdp"
"Congo, Rep.",2007,8.39469e+09,"gdp"
"Congo, Rep.",2008,1.1859e+10,"gdp"
"Congo, Rep.",2009,9.59354e+09,"gdp"
"Congo, Rep.",2010,1.20079e+10,"gdp"
"Congo, Rep.",2011,1.44256e+10,"gdp"
"Congo, Rep.",2012,1.36779e+10,"gdp"
"Congo, Rep.",2013,1.40859e+10,"gdp"
"Costa Rica",1960,5.07517e+08,"gdp"
"Costa Rica",1961,4.90324e+08,"gdp"
"Costa Rica",1962,4.79181e+08,"gdp"
"Costa Rica",1963,5.11903e+08,"gdp"
"Costa Rica",1964,5.42579e+08,"gdp"
"Costa Rica",1965,5.92981e+08,"gdp"
"Costa Rica",1966,6.47306e+08,"gdp"
"Costa Rica",1967,6.99457e+08,"gdp"
"Costa Rica",1968,7.73841e+08,"gdp"
"Costa Rica",1969,8.5363e+08,"gdp"
"Costa Rica",1970,9.8483e+08,"gdp"
"Costa Rica",1971,1.07715e+09,"gdp"
"Costa Rica",1972,1.23825e+09,"gdp"
"Costa Rica",1973,1.52892e+09,"gdp"
"Costa Rica",1974,1.66654e+09,"gdp"
"Costa Rica",1975,1.96086e+09,"gdp"
"Costa Rica",1976,2.41256e+09,"gdp"
"Costa Rica",1977,3.07243e+09,"gdp"
"Costa Rica",1978,3.52321e+09,"gdp"
"Costa Rica",1979,4.03552e+09,"gdp"
"Costa Rica",1980,4.83145e+09,"gdp"
"Costa Rica",1981,2.62381e+09,"gdp"
"Costa Rica",1982,2.60662e+09,"gdp"
"Costa Rica",1983,3.97645e+09,"gdp"
"Costa Rica",1984,4.59391e+09,"gdp"
"Costa Rica",1985,4.79663e+09,"gdp"
"Costa Rica",1986,5.4779e+09,"gdp"
"Costa Rica",1987,5.84113e+09,"gdp"
"Costa Rica",1988,6.06376e+09,"gdp"
"Costa Rica",1989,6.8664e+09,"gdp"
"Costa Rica",1990,7.40346e+09,"gdp"
"Costa Rica",1991,7.16255e+09,"gdp"
"Costa Rica",1992,8.57361e+09,"gdp"
"Costa Rica",1993,9.63829e+09,"gdp"
"Costa Rica",1994,1.05575e+10,"gdp"
"Costa Rica",1995,1.17224e+10,"gdp"
"Costa Rica",1996,1.18432e+10,"gdp"
"Costa Rica",1997,1.2829e+10,"gdp"
"Costa Rica",1998,1.41018e+10,"gdp"
"Costa Rica",1999,1.57966e+10,"gdp"
"Costa Rica",2000,1.59464e+10,"gdp"
"Costa Rica",2001,1.64036e+10,"gdp"
"Costa Rica",2002,1.68444e+10,"gdp"
"Costa Rica",2003,1.75175e+10,"gdp"
"Costa Rica",2004,1.85964e+10,"gdp"
"Costa Rica",2005,1.99649e+10,"gdp"
"Costa Rica",2006,2.25265e+10,"gdp"
"Costa Rica",2007,2.6322e+10,"gdp"
"Costa Rica",2008,2.98312e+10,"gdp"
"Costa Rica",2009,2.93827e+10,"gdp"
"Costa Rica",2010,3.62983e+10,"gdp"
"Costa Rica",2011,4.12373e+10,"gdp"
"Costa Rica",2012,4.53748e+10,"gdp"
"Costa Rica",2013,4.96211e+10,"gdp"
"Cote d'Ivoire",1960,5.46204e+08,"gdp"
"Cote d'Ivoire",1961,6.18246e+08,"gdp"
"Cote d'Ivoire",1962,6.45284e+08,"gdp"
"Cote d'Ivoire",1963,7.61047e+08,"gdp"
"Cote d'Ivoire",1964,9.21063e+08,"gdp"
"Cote d'Ivoire",1965,9.19771e+08,"gdp"
"Cote d'Ivoire",1966,1.0241e+09,"gdp"
"Cote d'Ivoire",1967,1.08292e+09,"gdp"
"Cote d'Ivoire",1968,1.28128e+09,"gdp"
"Cote d'Ivoire",1969,1.36136e+09,"gdp"
"Cote d'Ivoire",1970,1.45548e+09,"gdp"
"Cote d'Ivoire",1971,1.58413e+09,"gdp"
"Cote d'Ivoire",1972,1.8494e+09,"gdp"
"Cote d'Ivoire",1973,2.50842e+09,"gdp"
"Cote d'Ivoire",1974,3.07015e+09,"gdp"
"Cote d'Ivoire",1975,3.89384e+09,"gdp"
"Cote d'Ivoire",1976,4.66205e+09,"gdp"
"Cote d'Ivoire",1977,6.26507e+09,"gdp"
"Cote d'Ivoire",1978,7.90053e+09,"gdp"
"Cote d'Ivoire",1979,9.14293e+09,"gdp"
"Cote d'Ivoire",1980,1.01756e+10,"gdp"
"Cote d'Ivoire",1981,8.43259e+09,"gdp"
"Cote d'Ivoire",1982,7.56711e+09,"gdp"
"Cote d'Ivoire",1983,6.83818e+09,"gdp"
"Cote d'Ivoire",1984,6.84164e+09,"gdp"
"Cote d'Ivoire",1985,6.97765e+09,"gdp"
"Cote d'Ivoire",1986,9.1583e+09,"gdp"
"Cote d'Ivoire",1987,1.00877e+10,"gdp"
"Cote d'Ivoire",1988,1.02552e+10,"gdp"
"Cote d'Ivoire",1989,9.75741e+09,"gdp"
"Cote d'Ivoire",1990,1.07959e+10,"gdp"
"Cote d'Ivoire",1991,1.04926e+10,"gdp"
"Cote d'Ivoire",1992,1.1153e+10,"gdp"
"Cote d'Ivoire",1993,1.10458e+10,"gdp"
"Cote d'Ivoire",1994,8.31356e+09,"gdp"
"Cote d'Ivoire",1995,1.10001e+10,"gdp"
"Cote d'Ivoire",1996,1.21392e+10,"gdp"
"Cote d'Ivoire",1997,1.17222e+10,"gdp"
"Cote d'Ivoire",1998,1.27826e+10,"gdp"
"Cote d'Ivoire",1999,1.25565e+10,"gdp"
"Cote d'Ivoire",2000,1.04171e+10,"gdp"
"Cote d'Ivoire",2001,1.05453e+10,"gdp"
"Cote d'Ivoire",2002,1.14867e+10,"gdp"
"Cote d'Ivoire",2003,1.37375e+10,"gdp"
"Cote d'Ivoire",2004,1.54811e+10,"gdp"
"Cote d'Ivoire",2005,1.70849e+10,"gdp"
"Cote d'Ivoire",2006,1.78009e+10,"gdp"
"Cote d'Ivoire",2007,2.03436e+10,"gdp"
"Cote d'Ivoire",2008,2.42249e+10,"gdp"
"Cote d'Ivoire",2009,2.42775e+10,"gdp"
"Cote d'Ivoire",2010,2.48845e+10,"gdp"
"Cote d'Ivoire",2011,2.53816e+10,"gdp"
"Cote d'Ivoire",2012,2.70986e+10,"gdp"
"Cote d'Ivoire",2013,3.1062e+10,"gdp"
"Croatia",1995,2.23876e+10,"gdp"
"Croatia",1996,2.3678e+10,"gdp"
"Croatia",1997,2.38221e+10,"gdp"
"Croatia",1998,2.54321e+10,"gdp"
"Croatia",1999,2.33869e+10,"gdp"
"Croatia",2000,2.17743e+10,"gdp"
"Croatia",2001,2.32897e+10,"gdp"
"Croatia",2002,2.68785e+10,"gdp"
"Croatia",2003,3.46581e+10,"gdp"
"Croatia",2004,4.15745e+10,"gdp"
"Croatia",2005,4.54164e+10,"gdp"
"Croatia",2006,5.04363e+10,"gdp"
"Croatia",2007,6.00652e+10,"gdp"
"Croatia",2008,7.04615e+10,"gdp"
"Croatia",2009,6.26367e+10,"gdp"
"Croatia",2010,5.96438e+10,"gdp"
"Croatia",2011,6.22414e+10,"gdp"
"Croatia",2012,5.64795e+10,"gdp"
"Croatia",2013,5.78687e+10,"gdp"
"Cuba",1970,5.69301e+09,"gdp"
"Cuba",1971,6.91466e+09,"gdp"
"Cuba",1972,8.13515e+09,"gdp"
"Cuba",1973,9.98771e+09,"gdp"
"Cuba",1974,1.1406e+10,"gdp"
"Cuba",1975,1.30274e+10,"gdp"
"Cuba",1976,1.37896e+10,"gdp"
"Cuba",1977,1.42062e+10,"gdp"
"Cuba",1978,1.78447e+10,"gdp"
"Cuba",1979,1.95844e+10,"gdp"
"Cuba",1980,1.99129e+10,"gdp"
"Cuba",1981,2.01503e+10,"gdp"
"Cuba",1982,2.09535e+10,"gdp"
"Cuba",1983,2.22057e+10,"gdp"
"Cuba",1984,2.40394e+10,"gdp"
"Cuba",1985,2.29215e+10,"gdp"
"Cuba",1986,2.42263e+10,"gdp"
"Cuba",1987,2.52136e+10,"gdp"
"Cuba",1988,2.7459e+10,"gdp"
"Cuba",1989,2.70252e+10,"gdp"
"Cuba",1990,2.86454e+10,"gdp"
"Cuba",1991,2.43179e+10,"gdp"
"Cuba",1992,2.20859e+10,"gdp"
"Cuba",1993,2.23673e+10,"gdp"
"Cuba",1994,2.84483e+10,"gdp"
"Cuba",1995,3.04286e+10,"gdp"
"Cuba",1996,2.50173e+10,"gdp"
"Cuba",1997,2.53662e+10,"gdp"
"Cuba",1998,2.57366e+10,"gdp"
"Cuba",1999,2.83653e+10,"gdp"
"Cuba",2000,3.05652e+10,"gdp"
"Cuba",2001,3.16833e+10,"gdp"
"Cuba",2002,3.35904e+10,"gdp"
"Cuba",2003,3.59015e+10,"gdp"
"Cuba",2004,3.82028e+10,"gdp"
"Cuba",2005,4.26442e+10,"gdp"
"Cuba",2006,5.27421e+10,"gdp"
"Cuba",2007,5.86035e+10,"gdp"
"Cuba",2008,6.08062e+10,"gdp"
"Cuba",2009,6.20786e+10,"gdp"
"Cuba",2010,6.43282e+10,"gdp"
"Cuba",2011,6.82339e+10,"gdp"
"Cyprus",1975,4.89913e+08,"gdp"
"Cyprus",1976,5.7609e+08,"gdp"
"Cyprus",1977,7.34876e+08,"gdp"
"Cyprus",1978,9.64025e+08,"gdp"
"Cyprus",1979,1.2887e+09,"gdp"
"Cyprus",1980,2.15431e+09,"gdp"
"Cyprus",1981,2.0875e+09,"gdp"
"Cyprus",1982,2.15924e+09,"gdp"
"Cyprus",1983,2.16036e+09,"gdp"
"Cyprus",1984,2.27825e+09,"gdp"
"Cyprus",1985,2.43041e+09,"gdp"
"Cyprus",1986,3.09073e+09,"gdp"
"Cyprus",1987,3.70481e+09,"gdp"
"Cyprus",1988,4.27879e+09,"gdp"
"Cyprus",1989,4.56348e+09,"gdp"
"Cyprus",1990,5.59113e+09,"gdp"
"Cyprus",1991,5.7702e+09,"gdp"
"Cyprus",1992,6.91215e+09,"gdp"
"Cyprus",1993,6.59029e+09,"gdp"
"Cyprus",1994,7.4257e+09,"gdp"
"Cyprus",1995,9.25014e+09,"gdp"
"Cyprus",1996,9.34669e+09,"gdp"
"Cyprus",1997,8.90555e+09,"gdp"
"Cyprus",1998,9.55348e+09,"gdp"
"Cyprus",1999,9.77622e+09,"gdp"
"Cyprus",2000,9.31494e+09,"gdp"
"Cyprus",2001,9.6793e+09,"gdp"
"Cyprus",2002,1.05574e+10,"gdp"
"Cyprus",2003,1.33195e+10,"gdp"
"Cyprus",2004,1.5817e+10,"gdp"
"Cyprus",2005,1.69978e+10,"gdp"
"Cyprus",2006,1.84358e+10,"gdp"
"Cyprus",2007,2.18418e+10,"gdp"
"Cyprus",2008,2.53215e+10,"gdp"
"Cyprus",2009,2.35427e+10,"gdp"
"Cyprus",2010,2.31325e+10,"gdp"
"Cyprus",2011,2.48513e+10,"gdp"
"Cyprus",2012,2.27669e+10,"gdp"
"Cyprus",2013,2.19114e+10,"gdp"
"Czech Republic",1990,4.03158e+10,"gdp"
"Czech Republic",1991,2.95571e+10,"gdp"
"Czech Republic",1992,3.4452e+10,"gdp"
"Czech Republic",1993,4.04522e+10,"gdp"
"Czech Republic",1994,4.73649e+10,"gdp"
"Czech Republic",1995,5.95371e+10,"gdp"
"Czech Republic",1996,6.67751e+10,"gdp"
"Czech Republic",1997,6.16214e+10,"gdp"
"Czech Republic",1998,6.63727e+10,"gdp"
"Czech Republic",1999,6.47194e+10,"gdp"
"Czech Republic",2000,6.14743e+10,"gdp"
"Czech Republic",2001,6.73757e+10,"gdp"
"Czech Republic",2002,8.16967e+10,"gdp"
"Czech Republic",2003,9.93003e+10,"gdp"
"Czech Republic",2004,1.18976e+11,"gdp"
"Czech Republic",2005,1.3599e+11,"gdp"
"Czech Republic",2006,1.55213e+11,"gdp"
"Czech Republic",2007,1.88818e+11,"gdp"
"Czech Republic",2008,2.35205e+11,"gdp"
"Czech Republic",2009,2.0573e+11,"gdp"
"Czech Republic",2010,2.07016e+11,"gdp"
"Czech Republic",2011,2.27307e+11,"gdp"
"Czech Republic",2012,2.06751e+11,"gdp"
"Czech Republic",2013,2.08796e+11,"gdp"
"Denmark",1960,6.24895e+09,"gdp"
"Denmark",1961,6.93384e+09,"gdp"
"Denmark",1962,7.81297e+09,"gdp"
"Denmark",1963,8.31669e+09,"gdp"
"Denmark",1964,9.50668e+09,"gdp"
"Denmark",1965,1.06789e+10,"gdp"
"Denmark",1966,1.17212e+10,"gdp"
"Denmark",1967,1.27885e+10,"gdp"
"Denmark",1968,1.31965e+10,"gdp"
"Denmark",1969,1.50094e+10,"gdp"
"Denmark",1970,1.68662e+10,"gdp"
"Denmark",1971,1.88232e+10,"gdp"
"Denmark",1972,2.29664e+10,"gdp"
"Denmark",1973,3.04596e+10,"gdp"
"Denmark",1974,3.39006e+10,"gdp"
"Denmark",1975,4.02511e+10,"gdp"
"Denmark",1976,4.44017e+10,"gdp"
"Denmark",1977,4.96664e+10,"gdp"
"Denmark",1978,6.02813e+10,"gdp"
"Denmark",1979,7.03098e+10,"gdp"
"Denmark",1980,7.08675e+10,"gdp"
"Denmark",1981,6.1377e+10,"gdp"
"Denmark",1982,5.99163e+10,"gdp"
"Denmark",1983,6.01884e+10,"gdp"
"Denmark",1984,5.86734e+10,"gdp"
"Denmark",1985,6.22206e+10,"gdp"
"Denmark",1986,8.78003e+10,"gdp"
"Denmark",1987,1.0915e+11,"gdp"
"Denmark",1988,1.15112e+11,"gdp"
"Denmark",1989,1.11887e+11,"gdp"
"Denmark",1990,1.38095e+11,"gdp"
"Denmark",1991,1.38965e+11,"gdp"
"Denmark",1992,1.52691e+11,"gdp"
"Denmark",1993,1.42963e+11,"gdp"
"Denmark",1994,1.56145e+11,"gdp"
"Denmark",1995,1.85007e+11,"gdp"
"Denmark",1996,1.87632e+11,"gdp"
"Denmark",1997,1.73538e+11,"gdp"
"Denmark",1998,1.76992e+11,"gdp"
"Denmark",1999,1.77965e+11,"gdp"
"Denmark",2000,1.64159e+11,"gdp"
"Denmark",2001,1.64791e+11,"gdp"
"Denmark",2002,1.78635e+11,"gdp"
"Denmark",2003,2.18096e+11,"gdp"
"Denmark",2004,2.51245e+11,"gdp"
"Denmark",2005,2.64559e+11,"gdp"
"Denmark",2006,2.82962e+11,"gdp"
"Denmark",2007,3.195e+11,"gdp"
"Denmark",2008,3.52589e+11,"gdp"
"Denmark",2009,3.19764e+11,"gdp"
"Denmark",2010,3.19812e+11,"gdp"
"Denmark",2011,3.41498e+11,"gdp"
"Denmark",2012,3.22277e+11,"gdp"
"Denmark",2013,3.35878e+11,"gdp"
"Djibouti",1985,3.4099e+08,"gdp"
"Djibouti",1987,3.73372e+08,"gdp"
"Djibouti",1988,3.95795e+08,"gdp"
"Djibouti",1989,4.0922e+08,"gdp"
"Djibouti",1990,4.52328e+08,"gdp"
"Djibouti",1991,4.62422e+08,"gdp"
"Djibouti",1992,4.78058e+08,"gdp"
"Djibouti",1993,4.66048e+08,"gdp"
"Djibouti",1994,4.91689e+08,"gdp"
"Djibouti",1995,4.97724e+08,"gdp"
"Djibouti",1996,4.94005e+08,"gdp"
"Djibouti",1997,5.02676e+08,"gdp"
"Djibouti",1998,5.14268e+08,"gdp"
"Djibouti",1999,5.3608e+08,"gdp"
"Djibouti",2000,5.51231e+08,"gdp"
"Djibouti",2001,5.72417e+08,"gdp"
"Djibouti",2002,5.91122e+08,"gdp"
"Djibouti",2003,6.22045e+08,"gdp"
"Djibouti",2004,6.66072e+08,"gdp"
"Djibouti",2005,7.08633e+08,"gdp"
"Djibouti",2006,7.68874e+08,"gdp"
"Djibouti",2007,8.47919e+08,"gdp"
"Djibouti",2008,9.99105e+08,"gdp"
"Djibouti",2009,1.199e+09,"gdp"
"Djibouti",2010,1.12861e+09,"gdp"
"Djibouti",2011,1.23914e+09,"gdp"
"Djibouti",2012,1.35363e+09,"gdp"
"Djibouti",2013,1.45634e+09,"gdp"
"Dominica",1977,3.63704e+07,"gdp"
"Dominica",1978,4.51704e+07,"gdp"
"Dominica",1979,4.42963e+07,"gdp"
"Dominica",1980,5.91e+07,"gdp"
"Dominica",1981,6.62185e+07,"gdp"
"Dominica",1982,7.20519e+07,"gdp"
"Dominica",1983,7.99259e+07,"gdp"
"Dominica",1984,8.98481e+07,"gdp"
"Dominica",1985,9.85852e+07,"gdp"
"Dominica",1986,1.12074e+08,"gdp"
"Dominica",1987,1.26348e+08,"gdp"
"Dominica",1988,1.43767e+08,"gdp"
"Dominica",1989,1.53374e+08,"gdp"
"Dominica",1990,1.66322e+08,"gdp"
"Dominica",1991,1.80437e+08,"gdp"
"Dominica",1992,1.91759e+08,"gdp"
"Dominica",1993,2.00419e+08,"gdp"
"Dominica",1994,2.15459e+08,"gdp"
"Dominica",1995,2.24037e+08,"gdp"
"Dominica",1996,2.36444e+08,"gdp"
"Dominica",1997,2.45781e+08,"gdp"
"Dominica",1998,2.58441e+08,"gdp"
"Dominica",1999,2.67741e+08,"gdp"
"Dominica",2000,3.35846e+08,"gdp"
"Dominica",2001,3.43119e+08,"gdp"
"Dominica",2002,3.37696e+08,"gdp"
"Dominica",2003,3.50091e+08,"gdp"
"Dominica",2004,3.74771e+08,"gdp"
"Dominica",2005,3.7037e+08,"gdp"
"Dominica",2006,3.97778e+08,"gdp"
"Dominica",2007,4.28889e+08,"gdp"
"Dominica",2008,4.68889e+08,"gdp"
"Dominica",2009,4.98889e+08,"gdp"
"Dominica",2010,4.92963e+08,"gdp"
"Dominica",2011,5.08519e+08,"gdp"
"Dominica",2012,5.14815e+08,"gdp"
"Dominica",2013,5.16667e+08,"gdp"
"Dominican Republic",1960,6.724e+08,"gdp"
"Dominican Republic",1961,6.541e+08,"gdp"
"Dominican Republic",1962,8.241e+08,"gdp"
"Dominican Republic",1963,9.408e+08,"gdp"
"Dominican Republic",1964,1.0256e+09,"gdp"
"Dominican Republic",1965,8.881e+08,"gdp"
"Dominican Republic",1966,9.839e+08,"gdp"
"Dominican Republic",1967,1.0348e+09,"gdp"
"Dominican Republic",1968,1.0791e+09,"gdp"
"Dominican Republic",1969,1.2305e+09,"gdp"
"Dominican Republic",1970,1.4854e+09,"gdp"
"Dominican Republic",1971,1.6664e+09,"gdp"
"Dominican Republic",1972,1.9873e+09,"gdp"
"Dominican Republic",1973,2.3447e+09,"gdp"
"Dominican Republic",1974,2.9256e+09,"gdp"
"Dominican Republic",1975,3.5993e+09,"gdp"
"Dominican Republic",1976,3.9514e+09,"gdp"
"Dominican Republic",1977,4.5871e+09,"gdp"
"Dominican Republic",1978,4.7744e+09,"gdp"
"Dominican Republic",1979,5.4988e+09,"gdp"
"Dominican Republic",1980,6.631e+09,"gdp"
"Dominican Republic",1981,7.267e+09,"gdp"
"Dominican Republic",1982,7.964e+09,"gdp"
"Dominican Republic",1983,8.622e+09,"gdp"
"Dominican Republic",1984,1.03304e+10,"gdp"
"Dominican Republic",1985,5.04458e+09,"gdp"
"Dominican Republic",1986,6.12213e+09,"gdp"
"Dominican Republic",1987,5.82705e+09,"gdp"
"Dominican Republic",1988,5.3743e+09,"gdp"
"Dominican Republic",1989,6.68659e+09,"gdp"
"Dominican Republic",1990,7.07367e+09,"gdp"
"Dominican Republic",1991,9.72438e+09,"gdp"
"Dominican Republic",1992,1.12777e+10,"gdp"
"Dominican Republic",1993,1.29764e+10,"gdp"
"Dominican Republic",1994,1.45111e+10,"gdp"
"Dominican Republic",1995,1.63585e+10,"gdp"
"Dominican Republic",1996,1.81318e+10,"gdp"
"Dominican Republic",1997,1.95934e+10,"gdp"
"Dominican Republic",1998,2.11712e+10,"gdp"
"Dominican Republic",1999,2.1709e+10,"gdp"
"Dominican Republic",2000,2.39967e+10,"gdp"
"Dominican Republic",2001,2.48949e+10,"gdp"
"Dominican Republic",2002,2.65704e+10,"gdp"
"Dominican Republic",2003,2.1268e+10,"gdp"
"Dominican Republic",2004,2.21639e+10,"gdp"
"Dominican Republic",2005,3.39697e+10,"gdp"
"Dominican Republic",2006,3.5965e+10,"gdp"
"Dominican Republic",2007,4.40783e+10,"gdp"
"Dominican Republic",2008,4.81438e+10,"gdp"
"Dominican Republic",2009,4.7889e+10,"gdp"
"Dominican Republic",2010,5.30429e+10,"gdp"
"Dominican Republic",2011,5.81453e+10,"gdp"
"Dominican Republic",2012,6.03317e+10,"gdp"
"Dominican Republic",2013,6.11637e+10,"gdp"
"East Asia & Pacific (all income levels)",1960,1.53588e+11,"gdp"
"East Asia & Pacific (all income levels)",1961,1.54225e+11,"gdp"
"East Asia & Pacific (all income levels)",1962,1.57741e+11,"gdp"
"East Asia & Pacific (all income levels)",1963,1.7543e+11,"gdp"
"East Asia & Pacific (all income levels)",1964,2.01677e+11,"gdp"
"East Asia & Pacific (all income levels)",1965,2.24506e+11,"gdp"
"East Asia & Pacific (all income levels)",1966,2.50955e+11,"gdp"
"East Asia & Pacific (all income levels)",1967,2.72046e+11,"gdp"
"East Asia & Pacific (all income levels)",1968,2.99829e+11,"gdp"
"East Asia & Pacific (all income levels)",1969,3.4537e+11,"gdp"
"East Asia & Pacific (all income levels)",1970,4.04731e+11,"gdp"
"East Asia & Pacific (all income levels)",1971,4.48925e+11,"gdp"
"East Asia & Pacific (all income levels)",1972,5.56983e+11,"gdp"
"East Asia & Pacific (all income levels)",1973,7.34602e+11,"gdp"
"East Asia & Pacific (all income levels)",1974,8.46161e+11,"gdp"
"East Asia & Pacific (all income levels)",1975,9.26547e+11,"gdp"
"East Asia & Pacific (all income levels)",1976,1.01881e+12,"gdp"
"East Asia & Pacific (all income levels)",1977,1.21491e+12,"gdp"
"East Asia & Pacific (all income levels)",1978,1.53296e+12,"gdp"
"East Asia & Pacific (all income levels)",1979,1.66612e+12,"gdp"
"East Asia & Pacific (all income levels)",1980,1.80186e+12,"gdp"
"East Asia & Pacific (all income levels)",1981,1.99101e+12,"gdp"
"East Asia & Pacific (all income levels)",1982,1.94762e+12,"gdp"
"East Asia & Pacific (all income levels)",1983,2.06536e+12,"gdp"
"East Asia & Pacific (all income levels)",1984,2.21331e+12,"gdp"
"East Asia & Pacific (all income levels)",1985,2.3447e+12,"gdp"
"East Asia & Pacific (all income levels)",1986,3.05445e+12,"gdp"
"East Asia & Pacific (all income levels)",1987,3.57154e+12,"gdp"
"East Asia & Pacific (all income levels)",1988,4.30084e+12,"gdp"
"East Asia & Pacific (all income levels)",1989,4.5037e+12,"gdp"
"East Asia & Pacific (all income levels)",1990,4.71571e+12,"gdp"
"East Asia & Pacific (all income levels)",1991,5.30946e+12,"gdp"
"East Asia & Pacific (all income levels)",1992,5.7939e+12,"gdp"
"East Asia & Pacific (all income levels)",1993,6.48651e+12,"gdp"
"East Asia & Pacific (all income levels)",1994,7.23947e+12,"gdp"
"East Asia & Pacific (all income levels)",1995,8.17557e+12,"gdp"
"East Asia & Pacific (all income levels)",1996,7.86026e+12,"gdp"
"East Asia & Pacific (all income levels)",1997,7.55045e+12,"gdp"
"East Asia & Pacific (all income levels)",1998,6.72685e+12,"gdp"
"East Asia & Pacific (all income levels)",1999,7.5097e+12,"gdp"
"East Asia & Pacific (all income levels)",2000,8.10748e+12,"gdp"
"East Asia & Pacific (all income levels)",2001,7.53925e+12,"gdp"
"East Asia & Pacific (all income levels)",2002,7.66483e+12,"gdp"
"East Asia & Pacific (all income levels)",2003,8.42729e+12,"gdp"
"East Asia & Pacific (all income levels)",2004,9.45113e+12,"gdp"
"East Asia & Pacific (all income levels)",2005,1.00592e+13,"gdp"
"East Asia & Pacific (all income levels)",2006,1.06751e+13,"gdp"
"East Asia & Pacific (all income levels)",2007,1.19556e+13,"gdp"
"East Asia & Pacific (all income levels)",2008,1.37855e+13,"gdp"
"East Asia & Pacific (all income levels)",2009,1.41622e+13,"gdp"
"East Asia & Pacific (all income levels)",2010,1.64396e+13,"gdp"
"East Asia & Pacific (all income levels)",2011,1.89932e+13,"gdp"
"East Asia & Pacific (all income levels)",2012,2.02932e+13,"gdp"
"East Asia & Pacific (all income levels)",2013,2.04987e+13,"gdp"
"East Asia & Pacific (developing only)",1960,8.06466e+10,"gdp"
"East Asia & Pacific (developing only)",1961,7.08247e+10,"gdp"
"East Asia & Pacific (developing only)",1962,6.48994e+10,"gdp"
"East Asia & Pacific (developing only)",1963,6.97948e+10,"gdp"
"East Asia & Pacific (developing only)",1964,8.09826e+10,"gdp"
"East Asia & Pacific (developing only)",1965,9.45032e+10,"gdp"
"East Asia & Pacific (developing only)",1966,1.034e+11,"gdp"
"East Asia & Pacific (developing only)",1967,1.00276e+11,"gdp"
"East Asia & Pacific (developing only)",1968,1.01276e+11,"gdp"
"East Asia & Pacific (developing only)",1969,1.13723e+11,"gdp"
"East Asia & Pacific (developing only)",1970,1.26747e+11,"gdp"
"East Asia & Pacific (developing only)",1971,1.3603e+11,"gdp"
"East Asia & Pacific (developing only)",1972,1.54231e+11,"gdp"
"East Asia & Pacific (developing only)",1973,1.94569e+11,"gdp"
"East Asia & Pacific (developing only)",1974,2.20078e+11,"gdp"
"East Asia & Pacific (developing only)",1975,2.473e+11,"gdp"
"East Asia & Pacific (developing only)",1976,2.51478e+11,"gdp"
"East Asia & Pacific (developing only)",1977,2.90932e+11,"gdp"
"East Asia & Pacific (developing only)",1978,2.82677e+11,"gdp"
"East Asia & Pacific (developing only)",1979,3.27852e+11,"gdp"
"East Asia & Pacific (developing only)",1980,3.79739e+11,"gdp"
"East Asia & Pacific (developing only)",1981,4.06421e+11,"gdp"
"East Asia & Pacific (developing only)",1982,4.23608e+11,"gdp"
"East Asia & Pacific (developing only)",1983,4.43603e+11,"gdp"
"East Asia & Pacific (developing only)",1984,4.79714e+11,"gdp"
"East Asia & Pacific (developing only)",1985,5.24531e+11,"gdp"
"East Asia & Pacific (developing only)",1986,5.20907e+11,"gdp"
"East Asia & Pacific (developing only)",1987,5.14161e+11,"gdp"
"East Asia & Pacific (developing only)",1988,5.74865e+11,"gdp"
"East Asia & Pacific (developing only)",1989,6.22739e+11,"gdp"
"East Asia & Pacific (developing only)",1990,6.6837e+11,"gdp"
"East Asia & Pacific (developing only)",1991,7.28307e+11,"gdp"
"East Asia & Pacific (developing only)",1992,8.14379e+11,"gdp"
"East Asia & Pacific (developing only)",1993,8.78264e+11,"gdp"
"East Asia & Pacific (developing only)",1994,1.05878e+12,"gdp"
"East Asia & Pacific (developing only)",1995,1.30836e+12,"gdp"
"East Asia & Pacific (developing only)",1996,1.50284e+12,"gdp"
"East Asia & Pacific (developing only)",1997,1.55764e+12,"gdp"
"East Asia & Pacific (developing only)",1998,1.42363e+12,"gdp"
"East Asia & Pacific (developing only)",1999,1.56373e+12,"gdp"
"East Asia & Pacific (developing only)",2000,1.72338e+12,"gdp"
"East Asia & Pacific (developing only)",2001,1.83485e+12,"gdp"
