am_sid,iucn_sid,map_iucn_sid,map_subpop,sciname,spp_group,spatial_source,cat_code,cat_score,pop_trend,trend_score
NA,194906,NA,NA,Starksia sangreyae,NA,NA,LC,0,NA,NA
NA,194907,NA,NA,Starksia springeri,NA,NA,DD,NA,NA,NA
Fis-49704,194908,NA,NA,Starksia lepicoelia,NA,am,LC,0,unknown,NA
NA,194909,NA,NA,Starksia weigti,NA,NA,LC,0,NA,NA
NA,194910,NA,NA,Starksia williamsi,NA,NA,LC,0,NA,NA
NA,194911,NA,NA,Starksia robertsoni,NA,NA,LC,0,NA,NA
Fis-61805,194912,NA,NA,Starksia sluiteri,NA,am,LC,0,stable,0
NA,194914,NA,NA,Starksia langi,NA,NA,LC,0,NA,NA
Fis-124599,194960,NA,NA,Gouania willdenowi,NA,am,LC,0,stable,0
Fis-34925,194967,NA,NA,Chlopsis bicolor,NA,am,LC,0,unknown,NA
Fis-23377,194968,NA,NA,Ariosoma balearicum,NA,am,LC,0,unknown,NA
Fis-22866,194969,NA,NA,Conger conger,NA,am,LC,0,increasing,0.5
Fis-31162,194971,NA,NA,Cynoponticus ferox,NA,am,LC,0,unknown,NA
Fis-23523,194973,NA,NA,Gymnothorax unicolor,NA,am,LC,0,unknown,NA
Fis-30321,194974,NA,NA,Muraena helena,NA,am,LC,0,unknown,NA
Fis-27286,194980,NA,NA,Apterichtus anguiformis,NA,am,LC,0,unknown,NA
Fis-23373,194981,NA,NA,Apterichtus caecus,NA,am,LC,0,unknown,NA
Fis-23483,194984,NA,NA,Echelus myrus,NA,am,LC,0,unknown,NA
Fis-23679,194986,NA,NA,Ophisurus serpens,NA,am,LC,0,unknown,NA
NA,194988,NA,NA,Ctenosaura melanosterna,NA,NA,CR,0.8,NA,NA
Fis-27300,194989,NA,NA,Dysomma brevirostre,NA,am,LC,0,unknown,NA
Fis-29300,194991,NA,NA,Atherina presbyter,NA,am,LC,0,unknown,NA
Fis-27308,194992,NA,NA,Bathypterois grallator,NA,am,LC,0,unknown,NA
Fis-49778,194993,NA,NA,Chlorophthalmus agassizi,NA,am,LC,0,unknown,NA
Fis-23502,194995,NA,NA,Evermannella balbo,NA,am,LC,0,unknown,NA
Fis-136946,194997,NA,NA,Arctozenus risso,NA,am,LC,0,unknown,NA
Fis-23586,194998,NA,NA,Lestidiops sphyrenoides,NA,am,LC,0,unknown,NA
Fis-34865,195001,NA,NA,Bathysaurus mollis,NA,am,LC,0,unknown,NA
Fis-25622,195003,NA,NA,Halobatrachus didactylus,NA,am,LC,0,unknown,NA
Fis-23580,195038,NA,NA,Lampris guttatus,NA,am,LC,0,unknown,NA
Fis-23183,195074,NA,NA,Macrodon ancylodon,NA,am,LC,0,decreasing,-0.5
Fis-23187,195075,NA,NA,Menticirrhus americanus,NA,am,LC,0,unknown,NA
NA,195076,NA,NA,Micropogonias furnieri,NA,NA,LC,0,NA,NA
Fis-22852,195091,NA,NA,Brama brama,NA,am,LC,0,unknown,NA
Fis-22764,195093,NA,NA,Helicolenus dactylopterus,NA,am,LC,0,unknown,NA
Fis-29523,195097,NA,NA,Seriola lalandi,NA,am,LC,0,stable,0
Fis-22214,195098,NA,NA,Trachurus lathami,NA,am,LC,0,stable,0
Fis-26496,195291,195291,NA,Epinephelus chabaudi,GROUPERS,iucn,DD,NA,NA,NA
NA,195292,195292,NA,Epinephelus quinquefasciatus,GROUPERS,iucn,DD,NA,NA,NA
NA,195301,NA,NA,Emoia caeruleocauda,NA,NA,LC,0,NA,NA
NA,195319,195319,NA,Urogymnus dalyensis,CHONDRICHTHYES,iucn,LC,0,unknown,NA
NA,195320,195320,NA,Urogymnus polylepis,CHONDRICHTHYES,iucn,EN,0.6,decreasing,-0.5
NA,195345,195345,NA,Gibbularctus gibberosus,LOBSTERS,iucn,LC,0,unknown,NA
NA,195369,NA,NA,Centaurea fraylensis,NA,NA,DD,NA,NA,NA
Fis-22720,195409,195409,NA,Epinephelus itajara,GROUPERS,iucn,CR,0.8,unknown,NA
Fis-161499,195421,195421,NA,Asymbolus galacticus,CHONDRICHTHYES,iucn,LC,0,unknown,NA
Fis-161448,195422,195422,NA,Cephaloscyllium hiscosellum,CHONDRICHTHYES,iucn,LC,0,unknown,NA
NA,195423,195423,NA,Cephaloscyllium maculatum,CHONDRICHTHYES,iucn,DD,NA,NA,NA
NA,195424,195424,NA,Cephaloscyllium pardelotum,CHONDRICHTHYES,iucn,DD,NA,NA,NA
Fis-161395,195425,195425,NA,Galeus priapus,CHONDRICHTHYES,iucn,LC,0,unknown,NA
Fis-161405,195426,195426,NA,Mustelus walkeri,CHONDRICHTHYES,iucn,DD,NA,NA,NA
Fis-161467,195427,195427,NA,Chimaera argiloba,CHONDRICHTHYES,iucn,LC,0,unknown,NA
NA,195428,195428,NA,Chimaera bahamaensis,CHONDRICHTHYES,iucn,DD,NA,NA,NA
Fis-161502,195429,195429,NA,Chimaera fulva,CHONDRICHTHYES,iucn,LC,0,stable,0
NA,195430,195430,NA,Chimaera macrospina,CHONDRICHTHYES,iucn,LC,0,unknown,NA
Fis-164353,195431,195431,NA,Chimaera notafricana,CHONDRICHTHYES,iucn,LC,0,unknown,NA
Fis-161508,195432,195432,NA,Chimaera obscura,CHONDRICHTHYES,iucn,DD,NA,NA,NA
Fis-161512,195433,195433,NA,Hydrolagus homonycteris,CHONDRICHTHYES,iucn,LC,0,unknown,NA
Fis-161515,195434,195434,NA,Hydrolagus marmoratus,CHONDRICHTHYES,iucn,LC,0,unknown,NA
Fis-163002,195435,195435,NA,Hydrolagus melanophasma,CHONDRICHTHYES,iucn,LC,0,unknown,NA
Fis-160834,195436,195436,NA,Hemiscyllium galei,CHONDRICHTHYES,iucn,DD,NA,NA,NA
NA,195437,195437,NA,Hemiscyllium henryi,CHONDRICHTHYES,iucn,DD,NA,NA,NA
NA,195438,195438,NA,Hemiscyllium michaeli,CHONDRICHTHYES,iucn,NT,0.2,unknown,NA
NA,195439,195439,NA,Orectolobus reticulatus,CHONDRICHTHYES,iucn,DD,NA,NA,NA
NA,195440,195440,NA,Parascyllium elongatum,CHONDRICHTHYES,iucn,DD,NA,NA,NA
Fis-161473,195442,195442,NA,Hemitrygon parvonigra,CHONDRICHTHYES,iucn,DD,NA,NA,NA
NA,195443,195443,NA,Dentiraja flindersi,CHONDRICHTHYES,iucn,DD,NA,NA,NA
Fis-161155,195444,195444,NA,Dipturus acrobelus,CHONDRICHTHYES,iucn,LC,0,unknown,NA
Fis-161158,195445,195445,NA,Dipturus apricus,CHONDRICHTHYES,iucn,LC,0,unknown,NA
NA,195446,195446,NA,Dipturus endeavouri,CHONDRICHTHYES,iucn,NT,0.2,unknown,NA
Fis-161213,195447,195447,NA,Dipturus falloargus,CHONDRICHTHYES,iucn,DD,NA,NA,NA
Fis-161216,195448,195448,NA,Dipturus grahami,CHONDRICHTHYES,iucn,LC,0,stable,0
Fis-161159,195449,195449,NA,Dipturus healdi,CHONDRICHTHYES,iucn,LC,0,unknown,NA
Fis-161161,195450,195450,NA,Dipturus melanospilus,CHONDRICHTHYES,iucn,DD,NA,NA,NA
Fis-161218,195451,195451,NA,Dipturus oculus,CHONDRICHTHYES,iucn,LC,0,unknown,NA
Fis-161162,195452,195452,NA,Dipturus queenslandicus,CHONDRICHTHYES,iucn,DD,NA,NA,NA
Fis-161221,195453,195453,NA,Dipturus wengi,CHONDRICHTHYES,iucn,LC,0,unknown,NA
Fis-161046,195454,195454,NA,Dipturus wuhanlingi,CHONDRICHTHYES,iucn,DD,NA,NA,NA
Fis-161488,195455,195455,NA,Maculabatis astra,CHONDRICHTHYES,iucn,LC,0,unknown,NA
Fis-161480,195456,195456,NA,Himantura leoparda,CHONDRICHTHYES,iucn,VU,0.4,decreasing,-0.5
Fis-161235,195457,195457,NA,Irolita westraliensis,CHONDRICHTHYES,iucn,DD,NA,NA,NA
Fis-161233,195458,195458,NA,Leucoraja pristispina,CHONDRICHTHYES,iucn,LC,0,unknown,NA
Fis-163295,195459,195459,NA,Manta alfredi,CHONDRICHTHYES,iucn,VU,0.4,decreasing,-0.5
Fis-161458,195460,195460,NA,Narcine nelsoni,CHONDRICHTHYES,iucn,LC,0,unknown,NA
Fis-161457,195462,195462,NA,Narcine ornata,CHONDRICHTHYES,iucn,LC,0,unknown,NA
NA,195463,195463,NA,Neotrygon ningalooensis,CHONDRICHTHYES,iucn,DD,NA,NA,NA
Fis-161491,195464,195464,NA,Neotrygon picta,CHONDRICHTHYES,iucn,LC,0,unknown,NA
Fis-161239,195465,195465,NA,Notoraja azurea,CHONDRICHTHYES,iucn,LC,0,unknown,NA
NA,195466,195466,NA,Notoraja lira,CHONDRICHTHYES,iucn,LC,0,unknown,NA
NA,195467,195467,NA,Notoraja sapphira,CHONDRICHTHYES,iucn,DD,NA,NA,NA
Fis-161242,195468,195468,NA,Notoraja sticta,CHONDRICHTHYES,iucn,LC,0,unknown,NA
Fis-161225,195469,195469,NA,Okamejei arafurensis,CHONDRICHTHYES,iucn,LC,0,unknown,NA
Fis-161228,195470,195470,NA,Okamejei leptoura,CHONDRICHTHYES,iucn,LC,0,unknown,NA
Fis-161638,195471,195471,NA,Pavoraja arenaria,CHONDRICHTHYES,iucn,DD,NA,NA,NA
Fis-161642,195472,195472,NA,Pavoraja mosaica,CHONDRICHTHYES,iucn,LC,0,unknown,NA
Fis-161644,195473,195473,NA,Pavoraja pseudonitida,CHONDRICHTHYES,iucn,LC,0,unknown,NA
Fis-160879,195477,195477,NA,Sinobatis bulbicauda,CHONDRICHTHYES,iucn,LC,0,unknown,NA
Fis-160881,195478,195478,NA,Sinobatis caerulea,CHONDRICHTHYES,iucn,DD,NA,NA,NA
Fis-160882,195479,195479,NA,Sinobatis filicauda,CHONDRICHTHYES,iucn,DD,NA,NA,NA
Fis-161411,195485,195485,NA,Centrophorus westraliensis,CHONDRICHTHYES,iucn,DD,NA,NA,NA
NA,195486,195486,NA,Squalus acutirostris,CHONDRICHTHYES,iucn,DD,NA,NA,NA
Fis-160684,195487,195487,NA,Squalus griffini,CHONDRICHTHYES,iucn,LC,0,stable,0
Fis-164793,195488,195488,NA,Squalus suckleyi,CHONDRICHTHYES,iucn,LC,0,stable,0
NA,195501,NA,NA,Ambassis macracanthus,NA,NA,DD,NA,NA,NA
Fis-34672,195503,NA,NA,Anguilla celebesensis,NA,am,NT,0.2,unknown,NA
NA,195512,NA,NA,Awaous flavus,NA,NA,LC,0,NA,NA
NA,195513,NA,NA,Bathygobius geminatus,NA,NA,DD,NA,NA,NA
Fis-62925,195643,NA,NA,Chilorhinus suensonii,NA,am,LC,0,unknown,NA
Fis-27318,195647,NA,NA,Chlopsis olokun,NA,am,LC,0,unknown,NA
Fis-27271,195656,NA,NA,Panturichthys isognathus,NA,am,LC,0,unknown,NA
NA,195657,NA,NA,Panturichthys longus,NA,NA,LC,0,NA,NA
Fis-33151,195658,NA,NA,Panturichthys mauritanicus,NA,am,LC,0,unknown,NA
NA,195661,NA,NA,Pythonichthys sanguineus,NA,NA,LC,0,NA,NA
Fis-27263,195672,NA,NA,Anarchias longicauda,NA,am,LC,0,unknown,NA
Fis-23903,195674,NA,NA,Anarchias similis,NA,am,LC,0,unknown,NA
Fis-24005,195680,NA,NA,Echidna catenata,NA,am,LC,0,unknown,NA
Fis-26850,195688,NA,NA,Enchelycore anatina,NA,am,LC,0,unknown,NA
Fis-29944,195691,NA,NA,Enchelycore carychroa,NA,am,LC,0,unknown,NA
Fis-23485,195694,NA,NA,Enchelycore nigricans,NA,am,LC,0,unknown,NA
NA,195701,NA,NA,Gymnothorax afer,NA,NA,LC,0,NA,NA
Fis-143415,195708,NA,NA,Gymnothorax bacalladoi,NA,am,DD,NA,NA,NA
Fis-32409,195731,NA,NA,Gymnothorax funebris,NA,am,LC,0,unknown,NA
Fis-30081,195738,NA,NA,Gymnothorax hubbsi,NA,am,LC,0,unknown,NA
NA,195744,NA,NA,Gymnothorax kolpos,NA,NA,LC,0,NA,NA
Fis-33144,195748,NA,NA,Gymnothorax mareei,NA,am,LC,0,unknown,NA
Fis-23646,195756,NA,NA,Gymnothorax miliaris,NA,am,LC,0,unknown,NA
Fis-26587,195762,NA,NA,Gymnothorax moringa,NA,am,LC,0,unknown,NA
Fis-30082,195771,NA,NA,Gymnothorax ocellatus,NA,am,LC,0,unknown,NA
Fis-51063,195780,NA,NA,Gymnothorax polyuranodon,NA,am,LC,0,unknown,NA
Fis-30083,195796,NA,NA,Gymnothorax saxicola,NA,am,LC,0,unknown,NA
Fis-26588,195805,NA,NA,Gymnothorax vicinus,NA,am,LC,0,unknown,NA
Fis-7854,195810,NA,NA,Muraena augusti,NA,am,LC,0,unknown,NA
Fis-61790,195811,NA,NA,Muraena pavonina,NA,am,LC,0,unknown,NA
Fis-30322,195812,NA,NA,Muraena retifera,NA,am,LC,0,unknown,NA
Fis-32410,195813,NA,NA,Muraena robusta,NA,am,LC,0,unknown,NA
Fis-28255,195825,NA,NA,Uropterygius macularius,NA,am,LC,0,unknown,NA
Fis-27254,195838,NA,NA,Aldrovandia phalacra,NA,am,LC,0,unknown,NA
Fis-30362,195852,NA,NA,Notacanthus chemnitzii,NA,am,LC,0,unknown,NA
Fis-164703,195871,NA,NA,Bathygobius antilliensis,NA,am,LC,0,unknown,NA
NA,195872,NA,NA,Bathygobius lacertus,NA,NA,LC,0,NA,NA
Fis-149223,195877,NA,NA,Ptereleotris randalli,NA,am,LC,0,unknown,NA
Fis-148900,195881,NA,NA,Tomicodon reitzae,NA,am,LC,0,unknown,NA
Fis-23499,195883,NA,NA,Eucinostomus havana,NA,am,LC,0,unknown,NA
NA,195885,NA,NA,Apogon axillaris,NA,NA,LC,0,NA,NA
Fis-23372,195886,NA,NA,Apogon imberbis,NA,am,LC,0,stable,0
Fis-165213,196012,NA,NA,Gerres simillimus,NA,am,LC,0,unknown,NA
Fis-164604,196013,NA,NA,Eptatretus alastairi,NA,am,LC,0,unknown,NA
NA,196014,NA,NA,Eptatretus astrolabium,NA,NA,DD,NA,NA,NA
NA,196015,NA,NA,Eptatretus bischoffii,NA,NA,DD,NA,NA,NA
Fis-27126,196016,NA,NA,Eptatretus burgeri,NA,am,NT,0.2,decreasing,-0.5
Fis-131607,196017,NA,NA,Eptatretus caribbeaus,NA,am,LC,0,unknown,NA
Fis-118267,196018,NA,NA,Eptatretus carlhubbsi,NA,am,LC,0,unknown,NA
Fis-24017,196019,NA,NA,Eptatretus deani,NA,am,DD,NA,NA,NA
NA,196020,NA,NA,Eptatretus eos,NA,NA,DD,NA,NA,NA
NA,196021,NA,NA,Eptatretus fernholmi,NA,NA,DD,NA,NA,NA
Fis-131621,196022,NA,NA,Eptatretus fritzi,NA,am,LC,0,unknown,NA
NA,196023,NA,NA,Eptatretus goliath,NA,NA,DD,NA,NA,NA
NA,196024,NA,NA,Eptatretus gomoni,NA,NA,LC,0,NA,NA
Fis-132415,196025,NA,NA,Eptatretus grouseri,NA,am,LC,0,unknown,NA
Fis-27127,196026,NA,NA,Eptatretus hexatrema,NA,am,LC,0,unknown,NA
NA,196027,NA,NA,Eptatretus indrambaryai,NA,NA,LC,0,NA,NA
NA,196028,NA,NA,Eptatretus lakeside,NA,NA,DD,NA,NA,NA
NA,196029,NA,NA,Eptatretus laurahubbsae,NA,NA,LC,0,NA,NA
Fis-54498,196030,NA,NA,Eptatretus longipinnis,NA,am,VU,0.4,unknown,NA
NA,196031,NA,NA,Eptatretus lopheliae,NA,NA,DD,NA,NA,NA
Fis-131623,196032,NA,NA,Eptatretus mcconnaugheyi,NA,am,DD,NA,NA,NA
Fis-149493,196033,NA,NA,Eptatretus mccoskeri,NA,am,LC,0,unknown,NA
Fis-145261,196034,NA,NA,Eptatretus menezesi,NA,am,LC,0,unknown,NA
Fis-131625,196035,NA,NA,Eptatretus minor,NA,am,DD,NA,NA,NA
Fis-131626,196036,NA,NA,Eptatretus multidens,NA,am,LC,0,unknown,NA
Fis-131668,196037,NA,NA,Eptatretus nanii,NA,am,DD,NA,NA,NA
NA,196038,NA,NA,Eptatretus octatrema,NA,NA,CR,0.8,NA,NA
Fis-51025,196039,NA,NA,Eptatretus okinoseanus,NA,am,LC,0,unknown,NA
Fis-27128,196040,NA,NA,Eptatretus polytrema,NA,am,DD,NA,NA,NA
Fis-47876,196041,NA,NA,Eptatretus profundus,NA,am,LC,0,unknown,NA
NA,196042,NA,NA,Eptatretus rubicundus,NA,NA,DD,NA,NA,NA
Fis-131708,196043,NA,NA,Eptatretus sinus,NA,am,LC,0,unknown,NA
Fis-24018,196044,NA,NA,Eptatretus stoutii,NA,am,DD,NA,NA,NA
NA,196045,NA,NA,Eptatretus strahani,NA,NA,DD,NA,NA,NA
NA,196046,NA,NA,Eptatretus strickrotti,NA,NA,LC,0,NA,NA
NA,196047,NA,NA,Eptatretus wisneri,NA,NA,LC,0,NA,NA
Fis-32970,196049,NA,NA,Myxine affinis,NA,am,LC,0,unknown,NA
Fis-32089,196050,NA,NA,Myxine australis,NA,am,LC,0,unknown,NA
Fis-33774,196051,NA,NA,Myxine capensis,NA,am,LC,0,unknown,NA
Fis-32714,196052,NA,NA,Myxine circifrons,NA,am,LC,0,unknown,NA
NA,196053,NA,NA,Myxine debueni,NA,NA,DD,NA,NA,NA
Fis-131571,196054,NA,NA,Myxine fernholmi,NA,am,LC,0,unknown,NA
Fis-143459,196055,NA,NA,Myxine formosana,NA,am,DD,NA,NA,NA
Fis-51030,196056,NA,NA,Myxine garmani,NA,am,VU,0.4,decreasing,-0.5
Fis-30336,196057,NA,NA,Myxine glutinosa,NA,am,LC,0,unknown,NA
Fis-131582,196058,NA,NA,Myxine hubbsi,NA,am,LC,0,unknown,NA
NA,196059,NA,NA,Myxine hubbsoides,NA,NA,DD,NA,NA,NA
Fis-33010,196060,NA,NA,Myxine ios,NA,am,LC,0,unknown,NA
Fis-154525,196061,NA,NA,Myxine jespersenae,NA,am,LC,0,unknown,NA
NA,196062,NA,NA,Myxine knappi,NA,NA,DD,NA,NA,NA
NA,196063,NA,NA,Myxine kuoi,NA,NA,DD,NA,NA,NA
Fis-131591,196064,NA,NA,Myxine mccoskeri,NA,am,LC,0,unknown,NA
Fis-121765,196065,NA,NA,Myxine mcmillanae,NA,am,LC,0,unknown,NA
NA,196066,NA,NA,Myxine paucidens,NA,NA,EN,0.6,NA,NA
Fis-131597,196067,NA,NA,Myxine pequenoi,NA,am,DD,NA,NA,NA
NA,196068,NA,NA,Myxine robinsorum,NA,NA,LC,0,NA,NA
Fis-143520,196069,NA,NA,Myxine sotoi,NA,am,VU,0.4,unknown,NA
NA,196071,NA,NA,Nemamyxine elongata,NA,NA,DD,NA,NA,NA
Fis-131556,196072,NA,NA,Nemamyxine kreffti,NA,am,NT,0.2,unknown,NA
NA,196074,NA,NA,Neomyxine biniplicata,NA,NA,DD,NA,NA,NA
Fis-131560,196076,NA,NA,Notomyxine tridentiger,NA,am,DD,NA,NA,NA
NA,196078,NA,NA,Paramyxine ancon,NA,NA,DD,NA,NA,NA
NA,196079,NA,NA,Paramyxine atami,NA,NA,DD,NA,NA,NA
Fis-131608,196080,NA,NA,Paramyxine cheni,NA,am,VU,0.4,unknown,NA
NA,196081,NA,NA,Paramyxine chinensis,NA,NA,DD,NA,NA,NA
NA,196082,NA,NA,Paramyxine fernholmi,NA,NA,VU,0.4,NA,NA
NA,196083,NA,NA,Paramyxine moki,NA,NA,DD,NA,NA,NA
NA,196084,NA,NA,Paramyxine nelsoni,NA,NA,VU,0.4,NA,NA
Fis-131706,196085,NA,NA,Paramyxine sheni,NA,am,LC,0,unknown,NA
Fis-27129,196086,NA,NA,Paramyxine springeri,NA,am,LC,0,unknown,NA
NA,196087,NA,NA,Paramyxine taiwanae,NA,NA,EN,0.6,NA,NA
NA,196088,NA,NA,Paramyxine walkeri,NA,NA,DD,NA,NA,NA
NA,196090,NA,NA,Paramyxine wisneri,NA,NA,LC,0,NA,NA
Fis-131715,196091,NA,NA,Paramyxine yangi,NA,am,LC,0,unknown,NA
Fis-35153,196301,NA,NA,Anguilla megastoma,NA,am,DD,NA,NA,NA
Fis-32394,196302,NA,NA,Anguilla obscura,NA,am,DD,NA,NA,NA
Fis-170293,196305,NA,NA,Apogon amboinensis,NA,am,DD,NA,NA,NA
Fis-28202,196307,196307,NA,Meiacanthus anema,COMBTOOTHBLENNIES,iucn,DD,NA,NA,NA
NA,196308,196308,NA,Omobranchus ferox,COMBTOOTHBLENNIES,iucn,LC,0,unknown,NA
Fis-31633,196310,196310,NA,Omox biporos,COMBTOOTHBLENNIES,iucn,DD,NA,NA,NA
NA,196312,NA,NA,Belobranchus belobranchus,NA,NA,DD,NA,NA,NA
Fis-28204,196313,NA,NA,Butis amboinensis,NA,am,LC,0,stable,0
Fis-62779,196315,NA,NA,Eleotris acanthopoma,NA,am,LC,0,stable,0
Fis-164335,196317,NA,NA,Giuris margaritacea,NA,am,LC,0,stable,0
NA,196324,NA,NA,Awaous acritosus,NA,NA,LC,0,NA,NA
Fis-31888,196325,NA,NA,Awaous melanocephalus,NA,am,DD,NA,NA,NA
Fis-28208,196327,NA,NA,Glossogobius bicirrhosus,NA,am,LC,0,unknown,NA
Fis-51969,196328,NA,NA,Glossogobius celebius,NA,am,DD,NA,NA,NA
NA,196334,NA,NA,Mangarinus waterousi,NA,NA,DD,NA,NA,NA
NA,196335,NA,NA,Mugilogobius cavifrons,NA,NA,LC,0,NA,NA
Fis-150601,196336,NA,NA,Mugilogobius notospilus,NA,am,LC,0,unknown,NA
NA,196337,NA,NA,Mugilogobius fusculus,NA,NA,DD,NA,NA,NA
NA,196338,NA,NA,Oligolepis stomias,NA,NA,DD,NA,NA,NA
Fis-51802,196339,NA,NA,Parioglossus formosus,NA,am,LC,0,unknown,NA
NA,196341,NA,NA,Parioglossus lineatus,NA,NA,DD,NA,NA,NA
NA,196342,NA,NA,Parioglossus marginalis,NA,NA,DD,NA,NA,NA
Fis-51806,196343,NA,NA,Parioglossus palustris,NA,am,LC,0,unknown,NA
Fis-51807,196344,NA,NA,Parioglossus rainfordi,NA,am,LC,0,unknown,NA
Fis-48256,196345,NA,NA,Parioglossus raoi,NA,am,LC,0,unknown,NA
NA,196347,NA,NA,Parioglossus triquetrus,NA,NA,DD,NA,NA,NA
NA,196350,NA,NA,Pseudogobius poicilosoma,NA,NA,LC,0,NA,NA
Fis-28215,196351,NA,NA,Redigobius balteatus,NA,am,LC,0,stable,0
NA,196352,NA,NA,Redigobius chrysosoma,NA,NA,LC,0,NA,NA
NA,196367,NA,NA,Sicyopterus ouwensi,NA,NA,DD,NA,NA,NA
Fis-27595,196371,NA,NA,Sicyopterus lagocephalus,NA,am,LC,0,stable,0
Fis-19607,196382,NA,NA,Stenogobius genivittatus,NA,am,LC,0,unknown,NA
NA,196384,NA,NA,Stenogobius keletaona,NA,NA,VU,0.4,NA,NA
NA,196385,NA,NA,Stenogobius laterisquamatus,NA,NA,LC,0,NA,NA
Fis-51988,196396,NA,NA,Stiphodon elegans,NA,am,LC,0,stable,0
Fis-25370,196407,NA,NA,Taenioides cirratus,NA,am,DD,NA,NA,NA
Fis-150563,196408,NA,NA,Plectorhinchus gibbosus,NA,am,LC,0,stable,0
NA,196409,NA,NA,Zenarchopterus caudovittatus,NA,NA,DD,NA,NA,NA
Fis-50862,196410,NA,NA,Zenarchopterus gilli,NA,am,LC,0,unknown,NA
NA,196411,NA,NA,Kuhlia malo,NA,NA,DD,NA,NA,NA
Fis-25817,196412,NA,NA,Kuhlia mugil,NA,am,LC,0,unknown,NA
NA,196413,NA,NA,Kuhlia munda,NA,NA,DD,NA,NA,NA
NA,196414,NA,NA,Kuhlia salelea,NA,NA,DD,NA,NA,NA
Fis-25123,196417,NA,NA,Leiognathus equulus,NA,am,LC,0,unknown,NA
Fis-25741,196421,NA,NA,Crenimugil crenilabis,NA,am,LC,0,unknown,NA
Fis-53676,196422,NA,NA,Crenimugil heterocheilos,NA,am,LC,0,unknown,NA
Fis-28187,196426,NA,NA,Lamnostoma orientalis,NA,am,LC,0,unknown,NA
NA,196427,NA,NA,Lamnostoma polyophthalma,NA,NA,LC,0,NA,NA
Fis-25184,196436,NA,NA,Siganus vermiculatus,NA,am,LC,0,unknown,NA
NA,196438,NA,NA,Pardachirus poropterus,NA,NA,DD,NA,NA,NA
NA,196445,NA,NA,Microphis mento,NA,NA,LC,0,NA,NA
Fis-26135,196447,NA,NA,Mesopristes argenteus,NA,am,LC,0,unknown,NA
Fis-53918,196448,NA,NA,Mesopristes cancellatus,NA,am,LC,0,unknown,NA
Fis-28194,196450,NA,NA,Tetraroge niger,NA,am,LC,0,unknown,NA
NA,196451,NA,NA,Toxotes jaculatrix,NA,NA,LC,0,NA,NA
NA,196581,196581,NA,Lepidodactylus oligoporus,REPTILES_marine,iucn,DD,NA,NA,NA
NA,196597,NA,NA,Cryptoblepharus poecilopleurus,NA,NA,LC,0,NA,NA
NA,196616,196616,NA,Emoia rennellensis,REPTILES_marine,iucn,LC,0,stable,0
Fis-24840,196672,NA,NA,Opsanus pardus,NA,am,LC,0,unknown,NA
Fis-23330,196673,NA,NA,Alosa chrysochloris,NA,am,LC,0,unknown,NA
NA,196674,NA,NA,Neoopisthopterus cubanus,NA,NA,VU,0.4,NA,NA
NA,196677,NA,NA,Fundulus xenica,NA,NA,LC,0,NA,NA
NA,196678,NA,NA,Fundulus jenkinsi,NA,NA,VU,0.4,NA,NA
NA,196679,NA,NA,Fundulus pulvereus,NA,NA,LC,0,NA,NA
Fis-34966,196681,NA,NA,Ogcocephalus declivirostris,NA,am,LC,0,unknown,NA
Fis-30077,196683,NA,NA,Gunterichthys longipenis,NA,am,LC,0,unknown,NA
NA,196686,196686,NA,Chasmodes longimaxilla,COMBTOOTHBLENNIES,iucn,LC,0,unknown,NA
Fis-150312,196687,196687,NA,Hypleurochilus caudovittatus,COMBTOOTHBLENNIES,iucn,LC,0,unknown,NA
Fis-145639,196688,196688,NA,Hypleurochilus multifilis,COMBTOOTHBLENNIES,iucn,LC,0,unknown,NA
NA,196689,NA,NA,Microdesmus lanceolatus,NA,NA,LC,0,NA,NA
Fis-29882,196690,NA,NA,Cynoscion arenarius,NA,am,LC,0,stable,0
Fis-24650,196693,NA,NA,Gymnachirus texae,NA,am,LC,0,unknown,NA
NA,196694,NA,NA,Citharichthys abbotti,NA,NA,LC,0,NA,NA
Fis-30875,196695,NA,NA,Prionotus longispinosus,NA,am,LC,0,unknown,NA
Fis-30872,196696,NA,NA,Prionotus paralatus,NA,am,LC,0,unknown,NA
Fis-23037,196806,NA,NA,Bagre marinus,NA,am,LC,0,unknown,NA
Fis-165324,196813,NA,NA,Carlarius heudelotii,NA,am,LC,0,unknown,NA
Fis-31152,196814,NA,NA,Carlarius latiscutatus,NA,am,DD,NA,NA,NA
Fis-170631,196815,NA,NA,Carlarius parkii,NA,am,LC,0,unknown,NA
NA,196818,NA,NA,Cathorops arenatus,NA,NA,LC,0,NA,NA
NA,196819,NA,NA,Cathorops belizensis,NA,NA,DD,NA,NA,NA
NA,196820,NA,NA,Cathorops higuchii,NA,NA,LC,0,NA,NA
Fis-939,197018,NA,NA,Notarius grandicassis,NA,am,LC,0,unknown,NA
NA,197019,NA,NA,Notarius neogranatensis,NA,NA,VU,0.4,NA,NA
NA,197031,NA,NA,Sciades passany,NA,NA,DD,NA,NA,NA
Fis-28698,197036,NA,NA,Aldrichetta forsteri,NA,am,LC,0,stable,0
NA,197037,NA,NA,Chelon bispinosus,NA,NA,LC,0,NA,NA
Fis-25642,197043,NA,NA,Liza falcipinnis,NA,am,DD,NA,NA,NA
Fis-27545,197044,NA,NA,Liza grandisquamis,NA,am,DD,NA,NA,NA
