iucn_sid,am_sid,sciname,am_sciname,fbname,am_cat
195426.0,Fis-161405,Mustelus walkeri,Mustelus walkeri,Eastern spotted gummy shark,NA
195427.0,Fis-161467,Chimaera argiloba,Chimaera argiloba,Whitefin chimarea,NA
195428.0,Fis-164299,Chimaera bahamaensis,Chimaera bahamaensis,Bahamas ghost shark,NA
195429.0,Fis-161502,Chimaera fulva,Chimaera fulva,Southern chimaera,NA
195431.0,Fis-164353,Chimaera notafricana,Chimaera notafricana,Cape chimaera,NA
195432.0,Fis-161508,Chimaera obscura,Chimaera obscura,Shortspine chimaera,NA
195433.0,Fis-161512,Hydrolagus homonycteris,Hydrolagus homonycteris,Black ghostshark,NA
195434.0,Fis-161515,Hydrolagus marmoratus,Hydrolagus marmoratus,null,NA
195435.0,Fis-163002,Hydrolagus melanophasma,Hydrolagus melanophasma,Eastern Pacific Black Ghostshark,NA
195436.0,Fis-160834,Hemiscyllium galei,Hemiscyllium galei,Cenderwasih Epaulette shark,NA
195442.0,Fis-161473,Hemitrygon parvonigra,Dasyatis parvonigra,Dwarf black stingray,NA
195443.0,Fis-164123,Dentiraja flindersi,Dipturus flindersi,Pygmy thornback skate,NA
195444.0,Fis-161155,Dipturus acrobelus,Dipturus acrobelus,Deepwater skate,NA
195445.0,Fis-161158,Dipturus apricus,Dipturus apricus,Pale tropical skate,NA
195447.0,Fis-161213,Dipturus falloargus,Dipturus falloargus,False Argus skate,NA
195448.0,Fis-161216,Dipturus grahami,Dipturus grahami,Graham’s skate,NA
195449.0,Fis-161159,Dipturus healdi,Dipturus healdi,Heald’s skate,NA
195450.0,Fis-161161,Dipturus melanospilus,Dipturus melanospilus,Blacktip skate,NA
195451.0,Fis-161218,Dipturus oculus,Dipturus oculus,null,NA
195452.0,Fis-161162,Dipturus queenslandicus,Dipturus queenslandicus,Queensland deepwater skate,NA
195453.0,Fis-161221,Dipturus wengi,Dipturus wengi,Weng’s skate,NA
195454.0,Fis-161046,Dipturus wuhanlingi,Dipturus wuhanlingi,null,NA
195455.0,Fis-161488,Maculabatis astra,Himantura astra,null,NA
195456.0,Fis-161480,Himantura leoparda,Himantura leoparda,null,NA
195457.0,Fis-161235,Irolita westraliensis,Irolita westraliensis,Western round skate,NA
195458.0,Fis-161233,Leucoraja pristispina,Leucoraja pristispina,Sawback skate,NA
195459.0,Fis-163295,Manta alfredi,Manta alfredi,Alfred manta,NA
195460.0,Fis-161458,Narcine nelsoni,Narcine nelsoni,Eastern numbfish,NA
195462.0,Fis-161457,Narcine ornata,Narcine ornata,null,NA
195464.0,Fis-161491,Neotrygon picta,Neotrygon picta,Peppered maskray,NA
195465.0,Fis-161239,Notoraja azurea,Notoraja azurea,null,NA
195467.0,Fis-162888,Notoraja sapphira,Notoraja sapphira,Sapphire Skate,NA
195468.0,Fis-161242,Notoraja sticta,Notoraja sticta,Blotched skate,NA
195470.0,Fis-161228,Okamejei leptoura,Okamejei leptoura,null,NA
195471.0,Fis-161638,Pavoraja arenaria,Pavoraja arenaria,Sandy skate,NA
195472.0,Fis-161642,Pavoraja mosaica,Pavoraja mosaica,Mosaic skate,NA
195473.0,Fis-161644,Pavoraja pseudonitida,Pavoraja pseudonitida,False peacock skate,NA
195477.0,Fis-160879,Sinobatis bulbicauda,Sinobatis bulbicauda,Western Australian Legskate,NA
195478.0,Fis-160881,Sinobatis caerulea,Sinobatis caerulea,Blue Legskate,NA
195479.0,Fis-160882,Sinobatis filicauda,Sinobatis filicauda,Eastern Australian legskate,NA
195485.0,Fis-161411,Centrophorus westraliensis,Centrophorus westraliensis,Western gulper shark,NA
195487.0,Fis-160684,Squalus griffini,Squalus griffini,Northern spiny dogfish,NA
195503.0,Fis-34672,Anguilla celebesensis,Anguilla celebesensis,Celebes longfin eel,NA
195780.0,Fis-51063,Gymnothorax polyuranodon,Gymnothorax polyuranodon,Freshwater moray,NA
22727746.0,ITS-554390,Procelsterna cerulea,Procelsterna cerulea,blue noddy,NA
22729686.0,ITS-174734,Phalacrocorax atriceps,Phalacrocorax atriceps,imperial shag,NA
21132707.0,Fis-31207,Uranoscopus albesca,Uranoscopus albesca,Longspine stargazer,NA
21128493.0,Fis-31157,Chaetodipterus lippei,Chaetodipterus lippei,West African spadefish,NA
21112990.0,Fis-52357,Draculo shango,Draculo shango,Shango dragonet,NA
21103888.0,Fis-124812,Holtbyrnia cyanocephala,Holtbyrnia cyanocephala,null,NA
20429854.0,Fis-23425,Carangoides oblongus,Carangoides oblongus,Coachwhip trevally,NA
20429787.0,Fis-23420,Carangoides hedlandensis,Carangoides hedlandensis,Bumpnose trevally,NA
20429448.0,Fis-23415,Carangoides equula,Carangoides equula,Whitefin trevally,NA
20257324.0,Fis-25116,Carangoides chrysophrys,Carangoides chrysophrys,Longnose trevally,NA
20253300.0,Fis-8344,Alectis indica,Alectis indica,Indian threadfish,NA
20249232.0,Fis-23042,Caesio cuning,Caesio cuning,Redbelly yellowtail fusilier,NA
18257501.0,Fis-28178,Rhadinesthes decimus,Rhadinesthes decimus,Slender snaggletooth,NA
16759188.0,Fis-30244,Liopropoma rubre,Liopropoma rubre,Peppermint bass,NA
16759176.0,Fis-24740,Liopropoma eukrines,Liopropoma eukrines,Wrasse bass,NA
16759144.0,Fis-24690,Hypoplectrus unicolor,Hypoplectrus unicolor,Butter hamlet,NA
16759111.0,Fis-49800,Hypoplectrus nigricans,Hypoplectrus nigricans,Black hamlet,NA
16751128.0,Fis-49798,Hypoplectrus gummigutta,Hypoplectrus gummigutta,Golden hamlet,NA
16750054.0,Fis-168283,Baldwinella aureorubens,Baldwinella aureorubens,Streamer bass,NA
16720022.0,Fis-23589,Lethrinus harak,Lethrinus harak,Thumbprint emperor,NA
199322.0,Fis-27296,Mystriophis rostellatus,Mystriophis rostellatus,African spoon-nose eel,NA
42566169.0,Fis-28563,Aetobatus ocellatus,Aetobatus ocellatus,Ocellated eagle ray,NA
199337.0,Fis-33164,Bascanichthys ceciliae,Bascanichthys ceciliae,null,NA
199361.0,Fis-23927,Bascanichthys bascanium,Bascanichthys bascanium,Sooty eel,NA
199373.0,Fis-27285,Venefica proboscidea,Venefica proboscidea,Whipsnout sorcerer,NA
42830204.0,Fis-22961,Synagrops japonicus,Synagrops japonicus,Blackmouth splitfin,NA
42830213.0,Fis-149048,Himantolophus crinitus,Himantolophus crinitus,null,NA
42830236.0,Fis-149060,Himantolophus paucifilosus,Himantolophus paucifilosus,null,NA
42830239.0,Fis-50380,Melanocetus murrayi,Melanocetus murrayi,Murray's abyssal anglerfish,NA
42830251.0,Fis-50427,Chaenophryne ramifera,Chaenophryne ramifera,null,NA
42830260.0,Fis-139531,Dolopichthys allector,Dolopichthys allector,null,NA
42830277.0,Fis-50469,Microlophichthys microlophus,Microlophichthys microlophus,Short-rod anglerfish,NA
42830286.0,Fis-50636,Photocorynus spiniceps,Photocorynus spiniceps,null,NA
199401.0,Fis-27299,Nessorhamphus ingolfianus,Nessorhamphus ingolfianus,Duckbill oceanic eel,NA
199398.0,Fis-49781,Quassiremus ascensionis,Quassiremus ascensionis,Blackspotted snake eel,NA
199391.0,Fis-22867,Conger oceanicus,Conger oceanicus,American conger,NA
199390.0,Fis-29750,Callechelys muraena,Callechelys muraena,Blotched snake eel,NA
199363.0,Fis-25428,Dalophis cephalopeltis,Dalophis cephalopeltis,null,NA
199328.0,Fis-130917,Pseudomyrophis nimius,Pseudomyrophis nimius,null,NA
199278.0,Fis-29926,Dysomma anguillare,Dysomma anguillare,Shortbelly eel,NA
199272.0,Fis-24007,Echiophis punctifer,Echiophis punctifer,Stippled spoon-nose eel,NA
199267.0,Fis-30076,Gordiichthys irretitus,Gordiichthys irretitus,Horsehair eel,NA
199259.0,Fis-130806,Gordiichthys ergodes,Gordiichthys ergodes,Irksone eel,NA
199240.0,Fis-27288,Apterichtus monodi,Apterichtus monodi,null,NA
199231.0,Fis-33171,Mystriophis crosnieri,Mystriophis crosnieri,null,NA
199223.0,Fis-143395,Rhynchoconger flavus,Rhynchoconger flavus,Yellow conger,NA
199180.0,Fis-31227,Paraconger notialis,Paraconger notialis,Guinean conger,NA
199169.0,Fis-33163,Hoplunnis punctata,Hoplunnis punctata,Slender duckbill eel,NA
199156.0,Fis-144886,Phaenomonas longissima,Phaenomonas longissima,Short-maned Sand Eel,NA
199146.0,Fis-27298,Pisodonophis semicinctus,Pisodonophis semicinctus,null,NA
199078.0,Fis-33157,Heteroconger longissimus,Heteroconger longissimus,Brown garden eel,NA
199068.0,Fis-33178,Ilyophis brunneus,Ilyophis brunneus,Muddy arrowtooth eel,NA
199040.0,Fis-115015,Rhynchoconger gracilior,Rhynchoconger gracilior,Whiptail conger,NA
199019.0,Fis-22773,Conger esculentus,Conger esculentus,Grey conger,NA
198975.0,Fis-33159,Coloconger cadenati,Coloconger cadenati,null,NA
198608.0,Fis-23868,Trachipterus trachypterus,Trachipterus trachypterus,Mediterranean dealfish,NA
198774.0,Fis-50553,Parablennius pilicornis,Parablennius pilicornis,Ringneck blenny,NA
198766.0,Fis-30696,Syngnathus phlegon,Syngnathus phlegon,null,NA
198765.0,Fis-30688,Syngnathus acus,Syngnathus acus,Greater pipefish,NA
198763.0,Fis-49096,Nerophis maculatus,Nerophis maculatus,null,NA
198762.0,Fis-25455,Borostomias antarcticus,Borostomias antarcticus,Snaggletooth,NA
198758.0,Fis-23888,Vinciguerria attenuata,Vinciguerria attenuata,Slender lightfish,NA
198757.0,Fis-29880,Cyclothone braueri,Cyclothone braueri,Garrick,NA
198755.0,Fis-33808,Lepidotrigla dieuzeidei,Lepidotrigla dieuzeidei,Spiny gurnard,NA
198753.0,Fis-27328,Chelidonichthys obscurus,Chelidonichthys obscurus,Longfin gurnard,NA
198748.0,Fis-30627,Scorpaena scrofa,Scorpaena scrofa,Red scorpionfish,NA
198747.0,Fis-30626,Scorpaena porcus,Scorpaena porcus,Black scorpionfish,NA
198745.0,Fis-33807,Scorpaena maderensis,Scorpaena maderensis,Madeira rockfish,NA
198744.0,Fis-51155,Scorpaena loppei,Scorpaena loppei,Cadenat's rockfish,NA
198741.0,Fis-23853,Taurulus bubalis,Taurulus bubalis,Longspined bullhead,NA
198740.0,Fis-150742,Synapturichthys kleinii,Synapturichthys kleinii,Klein's sole,NA
198737.0,Fis-30306,Monochirus hispidus,Monochirus hispidus,Whiskered sole,NA
198736.0,Fis-22728,Microchirus variegatus,Microchirus variegatus,Thickback sole,NA
198727.0,Fis-27204,Symphurus ligulatus,Symphurus ligulatus,Elongate tonguesole,NA
198726.0,Fis-25392,Citharus linguatula,Citharus linguatula,Spotted flounder,NA
198724.0,Fis-22714,Arnoglossus laterna,Arnoglossus laterna,Mediterranean scaldfish,NA
198723.0,Fis-30286,Melanostigma atlanticum,Melanostigma atlanticum,Atlantic soft pout,NA
198720.0,Fis-31205,Trachinus radiatus,Trachinus radiatus,Starry weever,NA
198719.0,Fis-30734,Trachinus draco,Trachinus draco,Greater weever,NA
198716.0,Fis-30711,Tetragonurus cuvieri,Tetragonurus cuvieri,Smalleye squaretail,NA
198715.0,Fis-30680,Stromateus fiatola,Stromateus fiatola,Blue butterfish,NA
198708.0,Fis-31013,Umbrina canariensis,Umbrina canariensis,Canary drum,NA
198707.0,Fis-30611,Sciaena umbra,Sciaena umbra,Brown meagre,NA
198674.0,Fis-30320,Mullus surmuletus,Mullus surmuletus,Surmullet,NA
198670.0,Fis-23606,Lobotes surinamensis,Lobotes surinamensis,Tripletail,NA
198669.0,Fis-26639,Thorogobius ephippiatus,Thorogobius ephippiatus,Leopard-spotted goby,NA
198664.0,Fis-23169,Lebetus guilleti,Lebetus guilleti,Guillet's goby,NA
198663.0,Fis-112804,Gobius roulei,Gobius roulei,Roule's goby,NA
198660.0,Fis-32466,Gobius cruentatus,Gobius cruentatus,Red-mouthed goby,NA
198654.0,Fis-22751,Crystallogobius linearis,Crystallogobius linearis,Crystal goby,NA
198653.0,Fis-24013,Epigonus telescopus,Epigonus telescopus,Black cardinal fish,NA
198651.0,Fis-23759,Remora remora,Remora remora,Shark sucker,NA
198650.0,Fis-24929,Remora australis,Remora australis,Whalesucker,NA
198644.0,Fis-23865,Trachinotus ovatus,Trachinotus ovatus,Pompano,NA
198643.0,Fis-23806,Seriola dumerili,Seriola dumerili,Greater amberjack,NA
198641.0,Fis-29764,Caranx rhonchus,Caranx rhonchus,False scad,NA
198640.0,Fis-23407,Campogramma glaycos,Campogramma glaycos,Vadigo,NA
198636.0,Fis-59732,Callionymus pusillus,Callionymus pusillus,Sailfin dragonet,NA
198635.0,Fis-29752,Callionymus maculatus,Callionymus maculatus,null,NA
198633.0,Fis-23406,Callanthias ruber,Callanthias ruber,Parrot seaperch,NA
198632.0,Fis-24942,Scartella cristata,Scartella cristata,Molly miller,NA
198626.0,Fis-31228,Alepocephalus rostratus,Alepocephalus rostratus,Risso's smooth-head,NA
198624.0,Fis-23430,Carapus acus,Carapus acus,Pearl fish,NA
198621.0,Fis-49104,Notoscopelus bolini,Notoscopelus bolini,null,NA
198620.0,Fis-23604,Lobianchia dofleini,Lobianchia dofleini,Dofleini's lantern fish,NA
198617.0,Fis-23556,Hygophum hygomii,Hygophum hygomii,Bermuda lantern fish,NA
198616.0,Fis-23515,Gonichthys cocco,Gonichthys cocco,Cocco’s lanternfish,NA
198614.0,Fis-26531,Diogenichthys atlanticus,Diogenichthys atlanticus,Longfin lanternfish,NA
198613.0,Fis-15811,Diaphus metopoclampus,Diaphus metopoclampus,Spothead lantern fish,NA
198604.0,Fis-23723,Phycis phycis,Phycis phycis,Forkbeard,NA
198602.0,Fis-23643,Mora moro,Mora moro,Common mora,NA
198600.0,Fis-24029,Gadella maraldi,Gadella maraldi,Gadella,NA
198599.0,Fis-25180,Trachyrincus scabrus,Trachyrincus scabrus,Roughsnout grenadier,NA
198596.0,Fis-30130,Hymenocephalus italicus,Hymenocephalus italicus,Glasshead grenadier,NA
198595.0,Fis-26886,Coryphaenoides mediterraneus,Coryphaenoides mediterraneus,Mediterranean grenadier,NA
198590.0,Fis-23507,Gaidropsarus vulgaris,Gaidropsarus vulgaris,Three-bearded rockling,NA
198581.0,Fis-30592,Sardinella aurita,Sardinella aurita,Round sardinella,NA
198580.0,Fis-23765,Sardina pilchardus,Sardina pilchardus,European pilchard,NA
198577.0,Fis-27253,Hyporhamphus picarti,Hyporhamphus picarti,African halfbeak,NA
198576.0,Fis-48192,Cheilopogon heterurus,Cheilopogon heterurus,Mediterranean flyingfish,NA
198571.0,Fis-22856,Centrolophus niger,Centrolophus niger,Rudderfish,NA
198566.0,Fis-30018,Exocoetus volitans,Exocoetus volitans,Tropical two-wing flyingfish,NA
198565.0,Fis-23823,Sphyraena sphyraena,Sphyraena sphyraena,European barracuda,NA
198559.0,Fis-30491,Physiculus dalwigki,Physiculus dalwigki,Black codling,NA
198558.0,Fis-30518,Priacanthus arenatus,Priacanthus arenatus,Atlantic bigeye,NA
198556.0,Fis-29297,Arnoglossus thori,Arnoglossus thori,Thor's scaldfish,NA
198555.0,Fis-24012,Epigonus constanciae,Epigonus constanciae,null,NA
198552.0,Fis-23738,Pomatoschistus norvegicus,Pomatoschistus norvegicus,Norway goby,NA
198551.0,Fis-23810,Serranus cabrilla,Serranus cabrilla,Comber,NA
198547.0,Fis-27195,Bathysolea profundicola,Bathysolea profundicola,Deepwater sole,NA
197044.0,Fis-27545,Liza grandisquamis,Liza grandisquamis,Largescaled mullet,NA
197043.0,Fis-25642,Liza falcipinnis,Liza falcipinnis,Sicklefin mullet,NA
197036.0,Fis-28698,Aldrichetta forsteri,Aldrichetta forsteri,Yellow-eye mullet,NA
197018.0,Fis-939,Notarius grandicassis,Notarius grandicassis,Thomas sea catfish,NA
196806.0,Fis-23037,Bagre marinus,Bagre marinus,Gafftopsail sea catfish,NA
196695.0,Fis-30875,Prionotus longispinosus,Prionotus longispinosus,Bigeye searobin,NA
196690.0,Fis-29882,Cynoscion arenarius,Cynoscion arenarius,Sand weakfish,NA
196672.0,Fis-24840,Opsanus pardus,Opsanus pardus,Leopard toadfish,NA
196325.0,Fis-31888,Awaous melanocephalus,Awaous melanocephalus,Largesnout goby,NA
21133195.0,Fis-27309,Allocyttus verrucosus,Allocyttus verrucosus,Warty dory,NA
21133190.0,Fis-33207,Allocyttus guineensis,Allocyttus guineensis,Guinea oreo,NA
21133172.0,Fis-33222,Aulostomus strigosus,Aulostomus strigosus,Atlantic cornetfish,NA
21133167.0,Fis-34842,Thysanactis dentex,Thysanactis dentex,Broomfin dragonfish,NA
21133108.0,Fis-28203,Photonectes margarita,Photonectes margarita,null,NA
21133091.0,Fis-27695,Photonectes braueri,Photonectes braueri,Brauer's dragonfish,NA
21133058.0,Fis-49750,Neonesthes microcephalus,Neonesthes microcephalus,Smallhead snaggletooth,NA
21133032.0,Fis-32106,Idiacanthus atlanticus,Idiacanthus atlanticus,Black dragonfish,NA
21133028.0,Fis-34782,Heterophotus ophistoma,Heterophotus ophistoma,Wingfin snaggletooth,NA
21133006.0,Fis-34816,Eustomias patulus,Eustomias patulus,null,NA
21132963.0,Fis-25477,Borostomias elucens,Borostomias elucens,null,NA
21132953.0,Fis-34792,Bathophilus pawneei,Bathophilus pawneei,Pawnee dragonfish,NA
21132928.0,Fis-34790,Bathophilus brevis,Bathophilus brevis,null,NA
21132914.0,Fis-34778,Astronesthes micropogon,Astronesthes micropogon,null,NA
21132901.0,Fis-34849,Aristostomias xenostoma,Aristostomias xenostoma,null,NA
21132898.0,Fis-34847,Aristostomias polydactylus,Aristostomias polydactylus,null,NA
21132879.0,Fis-33795,Polyipnus polli,Polyipnus polli,Round hatchetfish,NA
21132859.0,Fis-32332,Argyropelecus sladeni,Argyropelecus sladeni,Sladen's hatchet fish,NA
21132828.0,Fis-58515,Gonostoma atlanticum,Gonostoma atlanticum,Atlantic fangjaw,NA
21132825.0,Fis-33740,Cyclothone obscura,Cyclothone obscura,Hidden bristlemouth,NA
21132819.0,Fis-33154,Melamphaes leprus,Melamphaes leprus,null,NA
21132815.0,Fis-33153,Melamphaes hubbsi,Melamphaes hubbsi,null,NA
21132733.0,Fis-33184,Monognathus taningi,Monognathus taningi,null,NA
21132710.0,Fis-31208,Uranoscopus cadenati,Uranoscopus cadenati,West African stargazer,NA
21132679.0,Fis-32952,Lepidopus dubius,Lepidopus dubius,Doubtful scabbardfish,NA
21132659.0,Fis-31201,Trachinus armatus,Trachinus armatus,Guinean weever,NA
21132654.0,Fis-25457,Serranus africanus,Serranus africanus,null,NA
21132618.0,Fis-25426,Serranus accraensis,Serranus accraensis,Ghanean comber,NA
21132344.0,Fis-22929,Pentanemus quinquarius,Pentanemus quinquarius,Royal threadfin,NA
21132319.0,Fis-22877,Galeoides decadactylus,Galeoides decadactylus,Lesser African threadfin,NA
21132290.0,Fis-33813,Bembrops greyi,Bembrops greyi,Roundtail duckbill,NA
21131347.0,Fis-27600,Wheelerigobius maltzani,Wheelerigobius maltzani,null,NA
21130959.0,Fis-52528,Thorogobius rofeni,Thorogobius rofeni,null,NA
21130938.0,Fis-25460,Thorogobius angolensis,Thorogobius angolensis,null,NA
21115046.0,Fis-33811,Centrarchops chapini,Centrarchops chapini,Barred seabass,NA
21113904.0,Fis-50458,Kali indica,Kali indica,null,NA
21113110.0,Fis-29574,Trachurus trecae,Trachurus trecae,Cunene horse mackerel,NA
21113098.0,Fis-30733,Trachinotus teraia,Trachinotus teraia,Shortfin pompano,NA
21113090.0,Fis-30727,Trachinotus goreensis,Trachinotus goreensis,Longfin pompano,NA
21113051.0,Fis-19286,Hemicaranx bicolor,Hemicaranx bicolor,Bicolor jack,NA
21112967.0,Fis-50442,Dolopichthys dinema,Dolopichthys dinema,null,NA
21112909.0,Fis-25459,Lophiodes kempi,Lophiodes kempi,Longspine African angler,NA
21112889.0,Fis-50623,Linophryne arborifera,Linophryne arborifera,null,NA
21112879.0,Fis-50569,Ceratias uranoscopus,Ceratias uranoscopus,Stargazing seadevil,NA
21112742.0,Fis-34086,Zu elongatus,Zu elongatus,Taper-tail ribbonfish,NA
21112632.0,Fis-33217,Radiicephalus elongatus,Radiicephalus elongatus,Tapertail,NA
21108245.0,Fis-33787,Maulisia microlepis,Maulisia microlepis,Smallscale searsid,NA
21104612.0,Fis-28112,Holtbyrnia innesi,Holtbyrnia innesi,Teardrop tubeshoulder,NA
21101200.0,Fis-164211,Dolichopteroides binocularis,Dolichopteroides binocularis,null,NA
20885891.0,Fis-131280,Parexocoetus hillianus,Parexocoetus hillianus,Flyingfish,NA
20675360.0,Fis-169714,Lepophidium gilmorei,Lepophidium gilmorei,Pepperfin cusk-eel,NA
20675356.0,Fis-167929,Lepophidium entomelan,Lepophidium entomelan,Blackthroat cusk-eel,NA
20675303.0,Fis-167944,Lepophidium crossotum,Lepophidium crossotum,Whitespot cusk-eel,NA
20672326.0,Fis-141443,Citharichthys dinoceros,Citharichthys dinoceros,Spined whiff,NA
20672310.0,Fis-35190,Trichopsetta melasma,Trichopsetta melasma,null,NA
20666310.0,Fis-27057,Benthodesmus tenuis,Benthodesmus tenuis,Slender frostfish,NA
20666166.0,Fis-30669,Sphyraena borealis,Sphyraena borealis,Northern sennet,NA
20665243.0,Fis-22223,Verilus sordidus,Verilus sordidus,null,NA
20665159.0,Fis-120918,Snyderidia canina,Snyderidia canina,null,NA
20664969.0,Fis-138180,Lepophidium marmoratum,Lepophidium marmoratum,Marbled cusk-eel,NA
20664658.0,Fis-34964,Ogcocephalus rostellum,Ogcocephalus rostellum,Palefin batfish,NA
20664320.0,Fis-24823,Ogcocephalus nasutus,Ogcocephalus nasutus,Shortnose batfish,NA
20664248.0,Fis-61280,Ogcocephalus cubifrons,Ogcocephalus cubifrons,null,NA
20663917.0,Fis-143532,Dibranchus tremendus,Dibranchus tremendus,null,NA
20663855.0,Fis-31163,Dibranchus atlanticus,Dibranchus atlanticus,Atlantic batfish,NA
20662040.0,Fis-34956,Kryptophanaron alfredi,Kryptophanaron alfredi,Atlantic flashlightfish,NA
20662028.0,Fis-49921,Scopelarchoides danae,Scopelarchoides danae,Dana pearleye,NA
20661580.0,Fis-24260,Parasudis truculenta,Parasudis truculenta,Longnose greeneye,NA
45061132.0,ITS-203446,Calonectris diomedea,Calonectris diomedea,Cory's shearwater,NA
20435980.0,Fis-23809,Seriolina nigrofasciata,Seriolina nigrofasciata,Blackbanded trevally,NA
20435470.0,Fis-22955,Selaroides leptolepis,Selaroides leptolepis,Yellowstripe scad,NA
20435185.0,Fis-23800,Scomberoides tol,Scomberoides tol,Needlescaled queenfish,NA
20434679.0,Fis-30612,Scomberoides commersonnianus,Scomberoides commersonnianus,Talang queenfish,NA
20432226.0,Fis-23317,Pantolabus radiatus,Pantolabus radiatus,Fringefin trevally,NA
20431538.0,Fis-28451,Decapterus muroadsi,Decapterus muroadsi,Amberstripe scad,NA
20430679.0,Fis-29762,Caranx melampygus,Caranx melampygus,Bluefin trevally,NA
20430651.0,Fis-23422,Caranx ignobilis,Caranx ignobilis,Giant trevally,NA
20430011.0,Fis-29767,Carangoides talamparoides,Carangoides talamparoides,Imposter trevally,NA
20429950.0,Fis-29763,Carangoides plagiotaenia,Carangoides plagiotaenia,Barcheek trevally,NA
